oeml_01GVH3VQN1JZ8V1W5H61YACZAM,5eb8bc201762af001763d510,General Information,,,t,info@hivarkansas.org,t,f,,ftxt_01GW2HTFG48K7V3YWA8V0SAWG1,f,t,2020-05-11 02:37:44.353,2023-05-30 21:31:37.459
oeml_01GVH3VQN1NCKM4DWYGF9V1PVH,624487b246bad8002e85dda6,Rogers Positive Living Meetings,,,f,Heath@hivarkansas.org,t,f,,ftxt_01GW2HTFG4266APDRHCKSGB6PK,f,t,2020-05-11 02:37:44.353,2023-05-30 21:31:37.459
oeml_01GVH3VR15KGY8CHHYHQ1K5A9B,6085bf5b95ed0b0015338f18,Lutheran Family Services Spirit Wellness Program,,,f,info@lfswellness.org,t,f,,ftxt_01GW2HTFJRP5NCHQ65WSXSDDXD,f,t,2020-06-11 20:06:57.233,2023-05-30 21:32:19.447
oeml_01H299KESG5FC4EZ4PCK2963HM,647ba2fbdd750f00080a1eeb,General Email,,,t,admin@tpride.org,t,f,,ftxt_01H29ENGP5238052X2YY87J577,f,f,2023-06-03 20:28:21.778,2023-06-07 05:13:23.524
oeml_01H299KERXM01C7SKKXHY0K33N,647ab15d3198ea00080ee4d6,General Email,,,t,info@eccmaine.org,t,f,,ftxt_01H29ENGNQHH0ED7SY6TT618ER,f,f,2023-06-03 03:16:47.778,2023-06-07 05:13:29.783
oeml_01H299KESVVX9FAAHE9HZ8W2GN,647bac7b64770c000844636e,General Questions,,,t,transactivistva@gmail.com,t,f,,ftxt_01H29ENGPESH8TNV6XFGX6KJ2M,f,t,2023-06-03 21:09:02.533,2023-06-07 05:14:44.048
oeml_01GVH3VNQ8C9DTM22782EBA45Z,5e95ed24aefcf900176e0fd2,General Email,,,t,operations@lost-n-found.org,f,t,,ftxt_01GW2HTFN1JM5VNWDD6S8BF4AH,f,f,2020-04-14 16:07:37.197,2024-11-13 04:03:49.272
oeml_01GVH3VNZ67VQWJEP6Y4GRB573,60340fb2462f710015299754,Spiritual Director ,Teresa,Blythe,f,teresa@teresablythe.net,t,f,,ftxt_01GW2HTGZSYH54KZ6EVP4S4H83,f,f,2020-04-30 18:28:11.721,2023-03-19 21:24:06.024
oeml_01GVH3VNZ623KT07R48TV1703A,60340fd4462f710015299758,Youth & Young Adults,Chris,Wickersham,f,nextgen@phoenixucc.org,t,f,,ftxt_01GW2HTGZSQQ1004QNGYNEJ67M,f,f,2020-04-30 18:28:11.721,2023-03-19 21:24:06.024
oeml_01GVH3VNZ62K7AY135BPDRK3QH,60340ff7462f71001529975d,Officer Coordinator,Charity,Gleason-Davis,t,office@phoenixucc.org,t,f,,ftxt_01GW2HTGZS12DHE2SRRXCZR8AK,f,f,2020-04-30 18:28:11.721,2023-03-19 21:24:06.024
oeml_01GVH3VNZ6CQBMFK07AZMG49KG,60341017462f710015299763,Admin Moderator,Johnathan,VanRobinson,f,moderator@phoenixucc.org,t,f,,ftxt_01GW2HTGZSWKPBTGVT2JBBZXM3,f,f,2020-04-30 18:28:11.721,2023-03-19 21:24:06.024
oeml_01GVH3VNZ6F7M39YEKJM708S58,6034104e462f710015299770,Care & Community Moderator,Chris,Wickersham,f,careandcommunity@phoenixucc.org,t,f,,ftxt_01GW2HTGZSA1TCXD7GW9QP2C6S,f,f,2020-04-30 18:28:11.721,2023-03-19 21:24:06.024
oeml_01GVH3VNZ6ZHCV2Q054B3GDVK8,60341088462f710015299781,Sacred Space Moderator,Grace,Clark,f,sacredspace@phoenixuc.org,t,f,,ftxt_01GW2HTGZSJRHWQWC5P9V7X24B,f,f,2020-04-30 18:28:11.721,2023-03-19 21:24:06.024
oeml_01GVH3VNZ6D2FMW0ZK1TPDAZ97,60341187462f71001529979c,Office,,,t,office@phoenixucc.org,t,f,,ftxt_01GW2HTGZSJ1AXMYHA0KVB7EFJ,f,f,2020-04-30 18:28:11.721,2023-03-19 21:24:06.024
oeml_01GVH3VP223S82GD01VGM8YHF9,5eafda28428c8d0017537da6,Clinical Professor of Law (Lawyering),Estelle,McKee,t,emm28@cornell.edu,t,f,,ftxt_01GW2HTH07WK1N7ARMRQHX9M65,f,f,2020-05-04 07:01:03.503,2022-10-21 02:59:21.942
oeml_01GVH3VP22ENJTVFFJCMGJQ8WK,60cc9f9315953b0015f6a190,Professor of Immigration Law Practice,Stephen,Yale-Loehr,t,swy1@cornell.edu,t,f,,ftxt_01GW2HTH07ERJ8SE2F11GZA60N,f,f,2020-05-04 07:01:03.503,2022-10-21 02:59:21.942
oeml_01GVH3VQN93YQ9XM9531TE8FTQ,5eb9abb21762af001763d60d,General Information ,,,t,dylanscloset7@gmail.com,t,f,,ftxt_01GW2HTH0EDBF9T1DYRJJWN40J,f,f,2020-05-11 19:33:18.673,2023-02-24 20:54:34.867
oeml_01GVH3VQZY0M6ZKRSEXDM9DTGE,60c8e205b5824600151f0c34,,,,f,esperanzacaridad.contact@gmail.com,t,f,,,f,f,2020-06-11 15:55:26.433,2022-10-27 02:10:30.473
oeml_01GVH3VR0W1TAFHQ050KH1GD71,5ee25f01bbe7d20017459e7c,Clinical Programs Coordinator ,Crystal,Desirey ,t,cdesirey@umassd.edu,t,f,,ftxt_01GW2HTH1DY38CAR0P0REJ8E1K,f,f,2020-06-11 16:38:20.013,2022-12-15 04:53:42.559
oeml_01GVH3VNVM82E4YF8CX3YX0KKK,604a8439d6a8130015fcd65e,UFW Foundation,,,t,info@ufwfoundation.org,t,f,,ftxt_01GW2HTH1VWPYK0MZ3R5VRYQ0E,f,f,2020-04-27 18:25:49.883,2023-03-19 21:24:06.024
oeml_01GVH3VNZJMHVKH8J8ZAVJATPW,5eae1871d5bd0c00172a6296,Information Email,,,t,info@sffny.org,t,f,,ftxt_01GW2HTH2H9002H3VD9BF3DNT0,f,f,2020-05-02 12:02:18.382,2022-10-25 11:28:38.431
oeml_01GVH3VQR77KMERHNVB0QK0J2T,5ec6cc3cc0e9ec0017cd38dc,General Email,,,t,info@neighborslink.org,t,f,,ftxt_01GW2HTH433FJBR09TEZBFQ4ZG,f,f,2020-05-21 18:33:29.019,2022-10-25 11:28:38.431
oeml_01GVH3VR1HR0DE4JSTJBE50JCQ,5ee3c9e31baddb0017966a26,,Steven,Serrano,t,steven.serrano@casaq.org,t,f,,,f,f,2020-06-12 18:23:59.963,2023-03-19 21:24:06.024
oeml_01GVH3VR1HXV557P4WD7MQMTJN,62bc5b6d5edbf800162811da,,Charlie,Going,f,charlie@casaq.org,t,f,,,f,f,2020-06-12 18:23:59.963,2023-03-19 21:24:06.024
oeml_01GVH3VNTRMQ95H7YP2VPQJCWP,5ea71112c3402d00170e6bae,Information on Immigration & Legal Services,,,t,immigration@friendlyhouse.org,t,f,,ftxt_01GW2HTH4S8VEXSKW90VQR8JR7,f,f,2020-04-27 16:41:05.757,2023-02-22 20:57:07.483
oeml_01GVH3VNTRX5KAYX6HMPV3K6G3,5ea71141c3402d00170e6bb1,General Information,,,t,info@friendlyhouse.org,t,f,,ftxt_01GW2HTH4S8MPSW1BJPFM628VK,f,f,2020-04-27 16:41:05.757,2023-02-22 20:57:07.483
oeml_01GVH3VNTR1C5SD6Z0V2PSY2RB,5ea71269c3402d00170e6bbc,Information on English Language Courses,Yumi ,Goswick,f,yumi.goswick@friendlyhouse.org,t,f,,ftxt_01GW2HTH4S285SFQAQWP5MKVGD,f,f,2020-04-27 16:41:05.757,2023-02-22 20:57:07.483
oeml_01GVH3VNTR3DHHCQ079WV6CA0R,5ea712efc3402d00170e6bca,Information on Citizenship Courses,Evelyn,Saenz,f,evelyn.saenz@friendlyhouse.org,t,f,,ftxt_01GW2HTH4SVJG49ZP37HESMBGJ,f,f,2020-04-27 16:41:05.757,2023-02-22 20:57:07.483
oeml_01GVH3VNTRJ1HBAXZHS11QM98Z,5ea713dbc3402d00170e6bdc,Information on GED-study courses,Minja,Maksimovic,f,minja.maksimovic@friendlyhouse.org,t,f,,ftxt_01GW2HTH4SY7HJ17JT7ZH5TGJY,f,f,2020-04-27 16:41:05.757,2023-02-22 20:57:07.483
oeml_01GVH3VNTR80E5KFCQ7NBKRPYD,60e614f3964c8300159579e3,TRiO program,,,f,trio@friendlyhouse.org,t,f,,ftxt_01GW2HTH4S03PDZ3KDZJ3W0TAR,f,f,2020-04-27 16:41:05.757,2023-02-22 20:57:07.483
oeml_01GVH3VNTRRVN4B94PFR8292M2,60e6153e964c8300159579f2,Lead Workforce Development Case Manager,Yesenia,Diaz,f,yesenia.diaz@friendlyhouse.org,t,f,,ftxt_01GW2HTH4SH2QR4W4KY0996SKN,f,f,2020-04-27 16:41:05.757,2023-02-22 20:57:07.483
oeml_01GVH3VNTRRAHY85ED5RP6ZP3A,62d0d100c028d00016b5a4a1,Enrollment Questions,,,f, enroll@friendlyhouse.org ,t,f,,ftxt_01GW2HTH4S4MKMEVEPHJHS6WSH,f,f,2020-04-27 16:41:05.757,2023-02-22 20:57:07.483
oeml_01GVH3VP1C0M6D4Q6SR13P5X41,5eaf0963d5bd0c00172a6323,Arts and Culture,,,f,thefront@casafamiliar.org,t,f,,ftxt_01GW2HTH5KQVE19C0PH7ZQD69Z,f,f,2020-05-03 17:02:43.791,2023-02-24 20:08:38.586
oeml_01GVH3VP1CS1HN148D5X3CEN5Z,60c4d9c22cc3270015fb423c,Youth Coordinator,Priscilla,Morales,f,priscillam@casafamiliar.org,t,f,,ftxt_01GW2HTH5KAE2FQPYHM42M1T3E,f,f,2020-05-03 17:02:43.791,2023-02-24 20:08:38.586
oeml_01GVH3VP1CQ69VHH21TTY02GZ0,60c4da112cc3270015fb4241,Contact for Villa Nueva Social Services Center,Susana,Torres,f,susanat@casafamiliar.org,t,f,,ftxt_01GW2HTH5K43NCH8WSER9TPXJR,f,f,2020-05-03 17:02:43.791,2023-02-24 20:08:38.586
oeml_01GVH3VP1CR61SYPZSG0P4AC54,60c4da7c2cc3270015fb4248,Living Rooms at the Border Contact,Andrew,Sterm,f,andrews@casafamiliar.org,t,f,,ftxt_01GW2HTH5KV0ZM5SKCNQJB9JJ2,f,f,2020-05-03 17:02:43.791,2023-02-24 20:08:38.586
oeml_01GVH3VP1C65W98F3M9D7F739V,60c4dabf2cc3270015fb4255,Contact for San Ysidro Civic Center,Elsa,Escalante,f,elsae@casafamiliar.org,t,f,,ftxt_01GW2HTH5KP35108K12F5BA12K,f,f,2020-05-03 17:02:43.791,2023-02-24 20:08:38.586
oeml_01GVH3VP1C3S9RPVA3G4NYPC0V,60c4db162cc3270015fb4261,Contact for Andrea Skorepa Social Services Center,Zoraida,Colmanero,f,zoraidac@casafamiliar.org,t,f,,ftxt_01GW2HTH5K7M2VEKE4AHCWRVEK,f,f,2020-05-03 17:02:43.791,2023-02-24 20:08:38.586
oeml_01GVH3VP1C2QTYC0JPFS152SZH,60c4db772cc3270015fb427a,Gallery Director at The Front Art and Culture Center,Francisco,Morales,f,franciscom@casafamiliar.org,t,f,,ftxt_01GW2HTH5KG2WSKHYBJXQPV1XJ,f,f,2020-05-03 17:02:43.791,2023-02-24 20:08:38.586
oeml_01GVH3VP452F2QAM6TPGXDJ1SB,60cf608f13a1370015c98627,Office Email,,,t,weexist@tarzanatc.org,t,f,,ftxt_01GW2HTH66HP3PS789836JP6ME,f,f,2020-05-06 16:11:59.856,2022-12-09 20:12:16.852
oeml_01GVH3VP5NG5PW852N2Q71D4VW,5eb44147ca0903001722f79f,Main Office,,,t,info@riissettlement.org,t,f,,ftxt_01GW2HTH6FPJW5ZGSX885Z94WN,f,f,2020-05-07 17:01:44.709,2023-02-24 20:51:50.663
oeml_01GVH3VP5NHNFPQY38DZPA3573,5eb4469fca0903001722f7cc,Program Coordinator,Edwin,Harris,f,eharris@riissettlement.org,t,f,,ftxt_01GW2HTH6FAKVHM4Q9C5A9DX2Y,f,f,2020-05-07 17:01:44.709,2023-02-24 20:51:50.663
oeml_01GVH3VP5NBC2E195Y78P9GQD5,5eb446d6ca0903001722f7cf,Legal Assistant,Sabrina,Lara,f,slara@riissettlement.org,t,f,,ftxt_01GW2HTH6FHGNXDBA3CK39GHM3,f,f,2020-05-07 17:01:44.709,2023-02-24 20:51:50.663
oeml_01GVH3VP5N9NE3AG30PEBH8WQV,5eb44708ca0903001722f7d3,Immigrant Services Case Manager,Raquel,Morote,f,arodriguez@riissettlement.org,t,f,,ftxt_01GW2HTH6F3BH3BQVYFGA88DAR,f,f,2020-05-07 17:01:44.709,2023-02-24 20:51:50.663
oeml_01GVH3VP5N049PE7SJGDPCRXC0,5eb44722ca0903001722f7d8,Immigration Services Program,,,f,immigrants@riissettlement.org,t,f,,ftxt_01GW2HTH6FRXVDAQGWJT0KW9C2,f,f,2020-05-07 17:01:44.709,2023-02-24 20:51:50.663
oeml_01GVH3VQQ84HRZGWD312WX7HKA,5ec2efc5f3222c0017a1878b,General Information,,,t,carlgbtq@gmail.com,t,f,,ftxt_01GW2HTH7SZKFKPEK5E58RN2XZ,f,f,2020-05-18 19:55:07.555,2023-03-19 21:24:06.024
oeml_01GVH3VNYZ38XR3XW61MKA3PHA,604c21f1dbd26f001565508f,General email,,,t,hopefrontoffice@gmail.com,t,f,,ftxt_01GW2HTH7Z1F306TBWYBJ10CB8,f,f,2020-04-30 18:17:11.834,2022-10-25 11:28:38.431
oeml_01GVH3VP0TJCDYAWA60Q8Z0TKE,5eae3e6dd5bd0c00172a62c0,Information Service,,,t,info@hcc-nyc.org,t,f,,ftxt_01GW2HTH857J0FZSXE9N10B564,f,f,2020-05-03 03:27:57.292,2023-03-19 21:24:06.024
oeml_01GVH3VQCRA86VXQXSVJ5MH77S,5eb478b0ca0903001722f861,Main Office,,,t,info@thecenterutica.org,t,f,,ftxt_01GW2HTH8KXPMCEA5CCPD009MW,f,f,2020-05-07 18:34:06.622,2022-12-09 21:46:41.177
oeml_01GVH3VQCRAGXBB8XZ2H2MMCYY,60d0def5c4db22001539a069,,Lisaanne,Divine,f,lisanned@thecenterutica.org,t,f,,,f,f,2020-05-07 18:34:06.622,2022-12-09 21:46:41.177
oeml_01GVH3VQCR76TE0NVEJ20G540Z,6351be9fa4daa1001690e8c1,Employment Manager,Zaid,Erzaij,f,zaid@thecenterutica.org,t,f,,ftxt_01GW2HTH8KJQQQSFBKS3FB6Z8S,f,f,2020-05-07 18:34:06.622,2022-12-09 21:46:41.177
oeml_01GVH3VQCRCVRKJYV8P09Z466E,6351c2d2a4daa1001690e94f,Immigration and Citizenship Manager,Azira,Tabucic,f,azirat@thecenterutica.org,t,f,,ftxt_01GW2HTH8K7GWM4CFWX8Z72W4N,f,f,2020-05-07 18:34:06.622,2022-12-09 21:46:41.177
oeml_01GVH3VQK9GMYP00F1Q6WVSD4A,61f8421fcf5e66002e9a8be1,,,,f,legalaid@lasroc.org,t,f,,,f,f,2020-05-10 05:19:25.45,2022-10-25 11:28:38.431
oeml_01GVH3VQTK2SBM1J81EB3KYTBC,60f3c5eb008dc000158a9f4e,Main office,,,f,contact@elrescate.org,t,f,,ftxt_01GW2HTHC8EFFN4MKVDVDRBZBJ,f,f,2020-05-28 18:25:55.566,2022-10-26 23:07:09.43
oeml_01GVH3VQV3267GVJAB4D15KBFC,5ed5695a82628b00177e3765,General Information,,,t,info@equalitytexarkana.org,t,f,,ftxt_01GW2HTHCRE6AM84SRVCB6B2EW,f,f,2020-06-01 17:00:32.201,2022-08-30 20:58:33.939
oeml_01GVH3VQV3H9AQWDGGBVJ67HK6,5fb99365c1a2380017b8c71c,CEO,Jimmy,"Pope, Jr.",f,jimmy.pope@equtxk.org,t,f,,ftxt_01GW2HTHCRNK5H5ZWMTSHHP9K1,f,f,2020-06-01 17:00:32.201,2022-08-30 20:58:33.939
oeml_01GVH3VQV3ARZECCGFR81XQSM3,6168f79f6a40d100167af006,Mental Health Services,Mark,Vaughan,f,counseling@equtxk.org,t,f,,ftxt_01GW2HTHCRTMW7JTK3QVRXFMMY,f,f,2020-06-01 17:00:32.201,2022-08-30 20:58:33.939
oeml_01GVH3VQV3ZVT10W85F0HE5GNY,6168f7b56a40d100167af00a,COO,Nicola,Benning,f,nicola.benning@equtxk.org,t,f,,ftxt_01GW2HTHCRBZA3F1GSY57VVKDB,f,f,2020-06-01 17:00:32.201,2022-08-30 20:58:33.939
oeml_01GVH3VNXF56E15P8HJ7Q3XQG3,5eaae40b136375001725df04,,,,t,legalaid@lablaw.org,t,f,,,f,f,2020-04-30 14:38:25.289,2023-02-21 18:28:23.409
oeml_01GVH3VP4Y0THRKYWS2CJX4R2V,5eb36a9eca0903001722f72e,General Inquiries,,,t,info@mercycenterbronx.org,t,f,,ftxt_01GW2HTHFM6A31GMSDT3H03SYZ,f,f,2020-05-07 01:35:54.275,2023-02-24 20:25:01.534
oeml_01GVH3VP4Y5AR3HC7CTWY1Q2EG,606636b93627720015f2c664,Immigrant Services,,,f,kperez@mercycenterbronx.org,t,f,,ftxt_01GW2HTHFMMCTHZJVH7861XE1C,f,f,2020-05-07 01:35:54.275,2023-02-24 20:25:01.534
oeml_01GVH3VQXGZHWKYV9MSFJ4JDGX,62bb0ae8a42d3600163680d6,,,,f,reception@law.unm.edu,t,f,,,f,f,2020-06-09 21:51:42.368,2023-03-19 21:24:06.024
oeml_01GVH3VR2SG7X3ZQHNJRR5FFKN,5ee7fce628fcbc001774f203,Office e-mail,,,t,agora@unm.edu,t,f,,ftxt_01GW2HTHGNEHSHF3C4M9ZNFS1N,f,f,2020-06-15 22:49:06.651,2023-03-19 21:24:06.024
oeml_01GVH3VNQWKXJSVXTQ99VNMS3A,5ea475838e17d10017604c68,Instituto Familiar de la Raza (IFR),,,t,info@ifrsf.org,t,f,,ftxt_01GW2HTHH1V5AM2V3934SCJSGK,f,f,2020-04-21 20:12:12.459,2023-03-19 21:24:06.024
oeml_01GVH3VQWGC5D0CTT89HQR9MBN,5edc5663d99b3600176ea3c4,Main Email,,,t,info@araborganizing.org,t,f,,ftxt_01GW2HTHHE896B8PDDHE0T0NJS,f,f,2020-06-07 02:40:30.813,2022-10-25 11:28:32.719
oeml_01GVH3VR6Z6HWZ17K3SDKCNNHY,5ef2238499695d0017ce2d0b,,,,f,laura.trask@ayuda.com ,f,f,,,f,f,2020-06-23 15:45:08.933,2023-03-19 21:24:06.024
oeml_01GVH3VRG0T4YSX498SSTZM864,634f9be607da570016129ae1,,,,t,nycyouthhealth.org,t,f,,,f,f,2020-07-06 21:28:43.137,2022-12-09 22:45:17.624
oeml_01GVH3VSWX3QGB0Z1ZER1B3DYF,5f2c1a3750d82b001718409b,Main office,,,t,erin@trinityplaceshelter.org,t,f,,ftxt_01GW2HTHKGQRQ2ZRNMFYXVTNX8,f,f,2020-08-06 14:48:38.745,2023-02-17 22:38:20.095
oeml_01GVH3VR945AZSTQH2QE1QDXK3,5fac2983878cec00179bd2d1,Office Email,,,t,info@naesminc.org,t,f,,ftxt_01GW2HTHKRJB7VJRSEX1PDT5ZF,f,f,2020-07-02 15:50:27.829,2023-03-19 21:11:17.827
oeml_01GVH3VR3XXDPDQ15EFWZPVKMA,5ee8fb4d67416f0017b3db5d,Office e-mail,,,t,tgrcnm@tgrcnm.org,t,f,,ftxt_01GW2HTHM344WDBECPJ9DCAS5E,f,f,2020-06-16 17:01:20.339,2023-03-19 21:24:06.024
oeml_01GVH3VGQNDGGZAGKEQB55GSS6,60ca71f6db23ea0015b2d3b3,,Sarah,Merk-Benitez,f,smerkbenitezl@thecentersd.org,t,f,,,f,t,2020-03-27 18:54:22.31,2023-05-30 14:23:49.289
oeml_01GVH3VGQNT84BJQDCQJYJY40X,62c8576fa06df4001680d675,Main Email,,,t,hello@thecentersd.org,t,f,,ftxt_01GW2HTBQW5QGAPXD29YRKZ31A,f,t,2020-03-27 18:54:22.31,2023-05-30 14:23:49.289
oeml_01GVH3VKN6S088JJF2FC1WQEQ5,5f860191987252001768c32d,Corporate and Community Groups,,,f,echan@glide.org,f,f,,ftxt_01GW2HTD29K3JWJAQ2JVCXPVWB,f,f,2020-03-27 18:54:26.163,2023-05-30 21:22:48.863
oeml_01GVH3VKN64V706R1D6JBQJWD8,60cb9663a3eb7a0015fcec87,Church Groups,,,f,churchgroups@glide.org,t,f,,ftxt_01GW2HTD29P74XMP2585Q7AXDC,f,t,2020-03-27 18:54:26.163,2023-05-30 21:22:48.863
oeml_01GVH3VKN66YS2304KJAY6G2B4,60cb97f8a3eb7a0015fcecaf,Legal Clinic,,,f,GLIDElegalclinic@lccrsf.org,t,f,,ftxt_01GW2HTD298KEM67J8AH4B8NAJ,f,t,2020-03-27 18:54:26.163,2023-05-30 21:22:48.863
oeml_01GVH3VMM06WSTHQHA14B46PJS,5e8768d5906b140017935a3f,OLAS LGBT Sanctuary Project,Cristina ,Ceballos,f,cristina@eastbaysanctuary.org,t,f,,ftxt_01GW2HTE55PBMS5WR2H66QG92P,f,f,2020-03-27 18:54:27.634,2023-05-30 21:26:13.951
oeml_01GVH3VMM0Z57EFW5XTHKE19VG,60fac57f663b3f0015b244a9,Community Development and Education,,,f,manuel@eastbaysanctuary.org,t,f,,ftxt_01GW2HTE55X09Y79HJP8VDT3RE,f,f,2020-03-27 18:54:27.634,2023-05-30 21:26:13.951
oeml_01GVH3VQNG7G0A4H175T3FDSCD,5eb9b2751762af001763d628,LACA (Little Rock),,,t,laca@literacyactionar.org,t,f,,ftxt_01GW2HTH3VPSNMX5BJK07PJAB0,f,f,2020-05-11 20:09:08.166,2023-05-30 21:31:50.032
oeml_01GVH3VRDHFRG9YDY42A6BPS4F,60f5924e83a5c600157a721d,General Information,,,f, info@dmrs-ep.org  ,t,f,,ftxt_01GW2HTHPR48XSGBB7BMCNP3N6,f,f,2020-07-05 04:29:59.887,2023-02-24 21:17:00.765
oeml_01GVH3VRHAMHT3Z88YGF81BQR9,607f3116c03744001598ad5a,General,,,t,info@cwfempower.org,t,f,,ftxt_01GW2HTHRJ0418FD2QBP04HFVB,f,f,2020-07-08 11:57:24.199,2022-09-01 05:44:40.7
oeml_01GVH3VRHA5VES2P71PPGCKYWA,6266db390e53a2003ebf87f5,Director of the Family Violence Project,Ben,Harris,f,ben.harris@cwfempower.org,t,f,,ftxt_01GW2HTHRJSBX6P37DY0G35NWM,f,f,2020-07-08 11:57:24.199,2022-09-01 05:44:40.7
oeml_01GVH3VSCH3DPJK697HEE2HSFZ,5f1ca985b7573b0017566fc1,Share Inc.,,,t,info@shareofmclean.org,t,f,,ftxt_01GW2HTHS7698HGMDWEKTHKATY,f,f,2020-07-25 21:48:02.414,2023-01-25 02:34:14.119
oeml_01GVH3VSGF35SMRV007SC1RZDK,5f222e42c2123800177bd115,Main Office,,,t,hispaniccenter@sbcglobal.net,t,f,,ftxt_01GW2HTHSK83Z0ZSF4NSQSRYT9,f,f,2020-07-28 17:00:17.285,2022-10-25 11:28:38.431
oeml_01GVH3VR7WFXSYTQSYNJ3ZRACZ,5ef8c1e0045c6a0017b2e78a,HIV Testing Coordinator,Rose,Chestnut,f,rchestnut@cwha.org,t,f,,ftxt_01GW2HTHSXG2EZYHC58QCDFPFC,f,f,2020-06-28 15:59:05.56,2022-10-25 11:28:38.431
oeml_01GVH3VR7WG0GHK4J6BBS8STKP,5ef8c236045c6a0017b2e78e,General Email,,,t,cwhassociation@gmail.com,t,f,,ftxt_01GW2HTHSXCENE3CV4AW8CZKZF,f,f,2020-06-28 15:59:05.56,2022-10-25 11:28:38.431
oeml_01GVH3VS1TBBCTP05M63339B9B,5f11a7d526580400174b9702,,,,t,HOPE@glast.org,t,f,,,f,f,2020-07-17 13:19:35.148,2023-03-12 20:37:29.804
oeml_01GVH3VFJJ893ETSQSSQ485ABK,5e7e4bdcd54f1760921a45cb,,,,t,fight@fight.org,t,f,,,t,f,2020-03-27 18:54:20.643,2023-05-30 15:12:13.882
oeml_01GVH3VFJJ7FQCHQ4553PSGHGX,5e7e4bdcd54f1760921a45cc,,,,f,pediatrics@fight.org,f,f,,,t,f,2020-03-27 18:54:20.643,2023-05-30 15:12:13.882
oeml_01GVH3VSEP546VR9PQKZYVXNSB,5f1da29fb7573b00175670ff,General Email,,,f,mirc@michiganimmigrant.org,t,f,,ftxt_01GW2HTHX0VK0W53RDF3Q8135N,f,f,2020-07-26 15:17:58.662,2023-03-19 21:11:17.827
oeml_01GVH3VSNRWCC05M3AW4B9344Q,5f22bb43c2123800177bd123,Rev,Susan,Karlson,t,minister@uusavannah.org,t,f,,ftxt_01GW2HTHXCC8J9KQETES3884PK,f,f,2020-07-30 12:17:57.088,2023-03-06 17:35:53.56
oeml_01GVH3VSNRAWGDHTWKYYBJHGVT,5fac36a6878cec00179bd324,Admin,Angel,Jones,t,admin@uusavannah.org,t,f,,ftxt_01GW2HTHXCKZV5NWHKH26H26VM,f,f,2020-07-30 12:17:57.088,2023-03-06 17:35:53.56
oeml_01GVH3VSQQ4JP9RT8MHR4KHNWC,5f22cec7c2123800177bd1bd,,,,t,first.christian.scottsbluff@gmail.com,t,f,,,f,f,2020-07-30 13:43:06.993,2023-02-23 01:02:38.42
oeml_01GVH3VR7401QM1M6W9K37DCBH,5ef40e5c68cb280017da1ffe,American Bar Association Email,,,f,contact@abaijp.org	,t,f,,ftxt_01GW2HTHXPMYKHBD3XHS8X7SVA,f,f,2020-06-24 16:18:50.594,2022-11-01 21:57:35.912
oeml_01H299KETPYDBJ4QHREHSWMWBA,647bee9ac32fde00089c2432,General Email,,,t,deepcutsduluth@gmail.com,t,f,,ftxt_01H29ENGQ8QTG8RSW6DG6JNG5V,f,f,2023-06-04 01:48:54.603,2023-06-04 01:57:20.31
oeml_01GVH3VS7PXE1RW738F7CZSJWC,5f170168ae231a0017d59812,,,,t,ask@actoronto.org,t,f,,,f,f,2020-07-21 14:45:05.014,2023-03-06 17:41:27.489
oeml_01GVH3VSD4CGCQ0H27NKDXWZP4,5f1cd5c5b7573b001756703e,Main office,,,t,info@alpaong.com,t,f,,ftxt_01GW2HTHZCS58FZ9MR4R59KSN0,f,f,2020-07-26 00:51:43.606,2022-10-08 03:13:58.644
oeml_01GVH3VSD48YF5JAC3VF1A107W,5f1cdbd2b7573b0017567051,French classes,,,f,francisation@alpaong.com,t,f,,ftxt_01GW2HTHZC9G5HKBY4A4MKQHC0,f,f,2020-07-26 00:51:43.606,2022-10-08 03:13:58.644
oeml_01GVH3VSN7E60VNAKDDBJ7K5WN,5f231a14c2123800177bd256,,,,t,legalclinic@algo.clcj.ca,t,f,,,f,f,2020-07-29 22:42:31.51,2022-10-25 11:28:41.981
oeml_01GVH3VSNEXD278C55QEZFE7EJ,5f2210edc2123800177bd0f4,Main office,,,t,info@rivo-resilience.org,t,f,,ftxt_01GW2HTHZW0DKSS0BYZM9W6JSA,f,f,2020-07-30 00:11:44.605,2022-10-25 11:28:41.981
oeml_01GVH3VST5NV7Z5110F93SV50W,5f243312384fb2001776db6f,Main Office,,,t,information@las-americas.org,t,f,,ftxt_01GW2HTJ04GEJPRQCRCK2T6P6M,f,f,2020-07-31 03:01:30.933,2022-10-25 11:28:38.431
oeml_01GVH3VRN8YN4D63EP8ENX8RFJ,5f0c6d5739f3b00017b37f9c,General Info & Inquiries,,,t,info@trinityhealth.org,t,f,,ftxt_01GW2HTJ0M7M1HH4VCD5JT6ABR,f,f,2020-07-13 13:48:19.691,2023-03-19 21:11:17.827
oeml_01GVH3VRN87H86NK19C9T9TQQX,5f0c6f9b39f3b00017b37fb8,,,,f,DR4U@trinityhealth.org,t,f,,,f,f,2020-07-13 13:48:19.691,2023-03-19 21:11:17.827
oeml_01GVH3VRRA7DTJ9WAKBC8Q5GFV,5f0d1ecf0aa72b00176584c4,Main office,,,t,info@sagatucson.org,t,f,,ftxt_01GW2HTJ0X6QCR60QKHJ60CXV6,f,f,2020-07-14 02:54:46.368,2022-10-26 21:47:58.204
