osvc_01GVH3VN6TYEXRJPG0Q6WYTPV9,5e8a2f0b8e957400179de0e9,t,f,Take a free class on the English language and American culture,ftxt_01GW2HTEENVSAMQNGWNRX9G3FH,orgn_01GVH3V5E13A12HCHX91F0TN9M,2020-04-05 19:09:36.398,2023-03-19 21:24:06.024,,ftxt_01GW2HTEEQQ2M0YBYTMWVV7VGB,
osvc_01GVH3VN6XJAK5AY0DW4ND96Y1,5e8a302b8e957400179de0f1,t,f,Get information and referrals to resources for new immigrants to Allegheny County,ftxt_01GW2HTEES6683VRQ09AVZTTJK,orgn_01GVH3V5E13A12HCHX91F0TN9M,2020-04-05 19:09:36.398,2023-03-19 21:24:06.024,,ftxt_01GW2HTEESNW8KD0FCN2Y219YW,
osvc_01GVH3VN70JM4EW73W72R48SSA,5e8a31848e957400179de0fd,t,f,Take a free class to prepare for the high school equivalency exam,ftxt_01GW2HTEEVKKEEM4V89EBHYD18,orgn_01GVH3V5E13A12HCHX91F0TN9M,2020-04-05 19:09:36.398,2023-03-19 21:24:06.024,,ftxt_01GW2HTEEWM38G64FRPXFWNAQ4,
osvc_01GVH3VN73AAT3GDBZ8BBBD01X,5e8a30ff8e957400179de0f9,t,f,"Take a free class on reading, writing and math",ftxt_01GW2HTEEYPYMJXCBK6D1A8ZJZ,orgn_01GVH3V5E13A12HCHX91F0TN9M,2020-04-05 19:09:36.398,2023-03-19 21:24:06.024,,ftxt_01GW2HTEEZ33Q8BZBKXQN7HRYF,
osvc_01GVH3VN77KWQ87JWAXRJ2GQE3,5e8a32228e957400179de101,t,f,Join a career transitions program,ftxt_01GW2HTEF1RJESQ2RX7ZA8TNEJ,orgn_01GVH3V5E13A12HCHX91F0TN9M,2020-04-05 19:09:36.398,2023-03-19 21:24:06.024,,ftxt_01GW2HTEF2D3VRQ56WC9449YJ9,
osvc_01GVH3VN7A6GQKTKE96DB314B3,6233812fe22400003e37ad06,t,f,Take a free citizenship class,ftxt_01GW2HTEF4XWCQS43J660ZHQV4,orgn_01GVH3V5E13A12HCHX91F0TN9M,2020-04-05 19:09:36.398,2023-03-19 21:24:06.024,,ftxt_01GW2HTEF5166NGB4HMD48RN7F,
osvc_01GVH3VM9XNX05WZE6NH1K2NBD,5e7e4be3d54f1760921a5a77,t,f,Apply for a free chest binder for trans youth ages 24 and under,ftxt_01GW2HTEF99YJCY6EV45262RTN,orgn_01GVH3V56H18Z70E8QDQ2C89N2,2020-03-27 18:54:27.159,2022-12-05 22:24:09.9,,ftxt_01GW2HTEF9N8YMDCM4GNJTGBA2,
osvc_01GVH3VM8VCPNKD7FPDP02HQN6,5e7e4be3d54f1760921a5a57,t,f,Visit a Sexual & Gender Minority Youth Resource Center (SMYRC),ftxt_01GW2HTEFGJDJ7ZJRS5KQE7M05,orgn_01GVH3V561W7YCW4CKNT19NFY2,2020-03-27 18:54:27.083,2022-10-25 11:28:38.431,,ftxt_01GW2HTEFHSK3SCW52ANRYE52E,
osvc_01GVH3VM8Y0G8AQ3FPYEXKWGJ9,5e7e4be3d54f1760921a5a5b,t,f,Get Alternative Education and College Prep,ftxt_01GW2HTEFJWGGMNGPSDQG9MYXB,orgn_01GVH3V561W7YCW4CKNT19NFY2,2020-03-27 18:54:27.083,2022-10-25 11:28:38.431,,ftxt_01GW2HTEFK6SWTWZCAVT35DEPT,
osvc_01GVH3VM90SQT5VFMS6CHBJPPE,5e7e4be3d54f1760921a5a54,t,f,Access drop-in day services for youth,ftxt_01GW2HTEFMG5S69BWX6083RZY4,orgn_01GVH3V561W7YCW4CKNT19NFY2,2020-03-27 18:54:27.083,2022-10-25 11:28:38.431,,ftxt_01GW2HTEFNE5XHQT2XVNCHV1M7,
osvc_01GVH3VM92MN9XC16418ST8TS0,62e432a95b13b30016bd95c0,t,f,"Name/gender marker changes, disputes with landlords, family issues, and more",ftxt_01GW2HTEFP44CKV95ZP7KG2YBV,orgn_01GVH3V561W7YCW4CKNT19NFY2,2020-03-27 18:54:27.083,2022-10-25 11:28:38.431,,ftxt_01GW2HTEFPQ91RMJSTMN878QFK,
osvc_01GVH3VM93REN8EH60D3T66495,62e43b2e5b13b30016bd9606,t,f,Peer Support Services,ftxt_01GW2HTEFQCAEZJF99404Y165T,orgn_01GVH3V561W7YCW4CKNT19NFY2,2020-03-27 18:54:27.083,2022-10-25 11:28:38.431,,ftxt_01GW2HTEFQHC11N1SMQQQ4TBC6,
osvc_01GVH3VM9877TXR8K8S4NGHBPD,5e7e4be3d54f1760921a5a63,t,f,Join a LGBTQIA affirming congregation,ftxt_01GW2HTEFV737TMVVVPZBTZ6WK,orgn_01GVH3V5659HMPVVQHBGB6F76X,2020-03-27 18:54:27.1,2023-01-10 02:56:22.066,,ftxt_01GW2HTEFX6M4HBGYSPWV9T5JB,
osvc_01GVH3VMV3P6M34RNQN8NHT5HZ,5e7e4be4d54f1760921a5cb0,t,f,Get free mental health services for victims and survivors of domestic and gender-based violence,ftxt_01GW2HTEG5Z5EAQ3RVBRQZNQVC,orgn_01GVH3V5B6EV2J1QW63X6T85YX,2020-03-27 18:54:28.026,2022-10-25 11:28:34.601,,ftxt_01GW2HTEG60PWW0RKHRMMYQX4W,
osvc_01GVH3VMV8V7332FK8C2GA3N68,5e7e4be4d54f1760921a5caf,t,f,Get help finding temporary housing or emergency shelter,ftxt_01GW2HTEGDB28RSPESZ84QR0E3,orgn_01GVH3V5B6EV2J1QW63X6T85YX,2020-03-27 18:54:28.026,2022-10-25 11:28:34.601,,ftxt_01GW2HTEGE7BPMMZM0RQS8C5FC,
osvc_01GVH3VMVDEVF64GK3RRRH6Q69,5e7e4be4d54f1760921a5cb1,t,f,Get referrals to job training and education programs,ftxt_01GW2HTEGJSK3RH5KVP08C3G08,orgn_01GVH3V5B6EV2J1QW63X6T85YX,2020-03-27 18:54:28.026,2022-10-25 11:28:34.601,,ftxt_01GW2HTEGKKY8DBJ12NHBGYW1V,
osvc_01GVH3VMY4K97FZXR8G9120JV5,5e7e4be4d54f1760921a5ce9,t,f,Get help filing and preparing asylum applications,ftxt_01GW2HTEGWTJA1TY6QCBZWHXW9,orgn_01GVH3V5BJCWZ0FFWMNAM3YWB1,2020-03-27 18:54:28.115,2022-11-04 18:48:40.465,,ftxt_01GW2HTEGX630ZHE78Y9CFP5X4,
osvc_01GVH3VMY90GS67X8KG1AME85X,61fc1387aed35a002e222c55,t,f,Get legal representation in deportation proceedings,ftxt_01GW2HTEGZZZ64ASEWA5E81M6S,orgn_01GVH3V5BJCWZ0FFWMNAM3YWB1,2020-03-27 18:54:28.115,2022-11-04 18:48:40.465,,ftxt_01GW2HTEH05J029ASTD4C1S3K6,
osvc_01GVH3VMYC9DRSTMNRZFVVES43,63655b400f2d4e0016355b38,t,f,Get help for an incarcerated individual needing medical attention,ftxt_01GW2HTEH2NZAP2FZNXRNN3FEG,orgn_01GVH3V5BJCWZ0FFWMNAM3YWB1,2020-03-27 18:54:28.115,2022-11-04 18:48:40.465,,ftxt_01GW2HTEH2KNFYTP7234BS5QSY,
osvc_01GVH3VMYD8YZN5SS4RWHTCMHN,63655c380f2d4e0016355b63,t,f,Get help with evictions or the threat of evictions,ftxt_01GW2HTEH3FWCWC6790NXAYFAP,orgn_01GVH3V5BJCWZ0FFWMNAM3YWB1,2020-03-27 18:54:28.115,2022-11-04 18:48:40.465,,ftxt_01GW2HTEH4XXSSFGV4THFPH8ZV,
osvc_01GVH3VMYETR4PRVVK5FWCZ48C,63655d0f0f2d4e0016355b6c,t,f,Find housing,ftxt_01GW2HTEH4SB1YA400HBCG1ASB,orgn_01GVH3V5BJCWZ0FFWMNAM3YWB1,2020-03-27 18:54:28.115,2022-11-04 18:48:40.465,,ftxt_01GW2HTEH48H3C80BXVATW5J1D,
osvc_01GVH3VMYE6NXTG3VJFPG2324V,63655df30f2d4e0016355b71,t,f,Get help for ACS investigations,ftxt_01GW2HTEH49KFNJZNM2G19SD0W,orgn_01GVH3V5BJCWZ0FFWMNAM3YWB1,2020-03-27 18:54:28.115,2022-11-04 18:48:40.465,,ftxt_01GW2HTEH52DB5CWW65K5CJNYC,
osvc_01GVH3VMYK319SQ7E90S4Q7TP1,5e7e4be4d54f1760921a5cf2,t,f,Get free legal help with asylum application,ftxt_01GW2HTEH7N24RT7KC98F9EA73,orgn_01GVH3V5BPZ7TATGPK6TJBYNK5,2020-03-27 18:54:28.135,2022-10-25 11:28:41.981,,ftxt_01GW2HTEH862XTMRAWFYV1Z1VS,
osvc_01GVH3VKY9SDAA9BCAECGPS8ZE,5e7e4be2d54f1760921a5915,t,f,Get free legal help,ftxt_01GW2HTEHDSR9AV3RAX4AQR0WD,orgn_01GVH3V53Q5YNT40FN4G74KF0D,2020-03-27 18:54:26.606,2023-03-19 21:11:17.827,,ftxt_01GW2HTEHE6WX2C7CPJXNH2A42,
osvc_01GVH3VMA81N85J80BYV451CCB,5e7e4be3d54f1760921a5a82,t,f,Get free translation and interpretation of immigration legal documents,ftxt_01GW2HTEHRH7116ECYT70DPFZX,orgn_01GVH3V56N3R0WFAGBCXA412DQ,2020-03-27 18:54:27.179,2022-10-25 11:28:41.981,,ftxt_01GW2HTEHSGS40473T74A840FJ,
osvc_01GVH3VMAG6DKT3NTFAQHCBFTM,5e7e4be3d54f1760921a5a8e,t,f,Join an anti-violence program,ftxt_01GW2HTEHXMT1F6YEN2ZQXTMQX,orgn_01GVH3V56N3R0WFAGBCXA412DQ,2020-03-27 18:54:27.179,2022-10-25 11:28:41.981,,ftxt_01GW2HTEHY2RHS5NHTDQ5K3C5V,
osvc_01GVH3VMAMTR20Y25DFDK9WP4S,5e7e4be3d54f1760921a5a88,t,f,Get free help navigating health care options,ftxt_01GW2HTEJ1NT6HDM1PM0TCSE5E,orgn_01GVH3V56N3R0WFAGBCXA412DQ,2020-03-27 18:54:27.179,2022-10-25 11:28:41.981,,ftxt_01GW2HTEJ2J7QRDDMN65WM6ZA8,
osvc_01GVH3VMAT5VGRF81TTJJK76WM,5e7e4be3d54f1760921a5a8b,t,f,Get free mental health support for immigrants and refugees,ftxt_01GW2HTEJ6S3KA11MWE66AN6YN,orgn_01GVH3V56N3R0WFAGBCXA412DQ,2020-03-27 18:54:27.179,2022-10-25 11:28:41.981,,ftxt_01GW2HTEJ7V7KVS77QWEM6W4M6,
osvc_01GVH3VMAYG3XKW0FZD4FVG6YG,5e7e4be3d54f1760921a5a85,t,f,Join an English language and employment program for adults,ftxt_01GW2HTEJ94RHFKKMR1TACQ72A,orgn_01GVH3V56N3R0WFAGBCXA412DQ,2020-03-27 18:54:27.179,2022-10-25 11:28:41.981,,ftxt_01GW2HTEJAR0KADA1QFKZ12G63,
osvc_01GVH3VMB36R8B20YHJD25VNXK,602f24f76e3a010015c42be5,t,f,Call an anti-violence hotline,ftxt_01GW2HTEJEAAFBMWRMWRSZSPEQ,orgn_01GVH3V56N3R0WFAGBCXA412DQ,2020-03-27 18:54:27.179,2022-10-25 11:28:41.981,,ftxt_01GW2HTEJECVFMK35B2TMW0PQJ,
osvc_01GVH3VMF2Q1VWB28EM9G4M284,5e7e4be3d54f1760921a5b15,t,f,Join a community mentorship program for asylum seekers,ftxt_01GW2HTEJPGK1RAJRHVHG9V1JS,orgn_01GVH3V57RYFR9H8VBNPP6R7PS,2020-03-27 18:54:27.397,2022-10-25 11:28:41.981,,ftxt_01GW2HTEJQV8S1SYDGERKF4K6F,
osvc_01GVH3VMP7VZWH3T8FET8A0SHF,60514f220feb2b00159bd92e,t,f,Get free and confidential financial and workforce development services,ftxt_01GW2HTEK0D7ZXTQG4K19Z9E8S,orgn_01GVH3V59KVVT6V4CERHNFVH2E,2020-03-27 18:54:27.731,2022-12-09 22:14:38.434,,ftxt_01GW2HTEK03R0RB25J8VZH6HT7,
osvc_01GVH3VMPBVVH6R5JAG3NB93SJ,6022aea56ef1e7001526b6cd,t,f,"Get short-term, professional counseling for survivors of all forms of violence",ftxt_01GW2HTEK3C10D645B1R6YGTPG,orgn_01GVH3V59KVVT6V4CERHNFVH2E,2020-03-27 18:54:27.731,2022-12-09 22:14:38.434,,ftxt_01GW2HTEK4WWFFEENJXENCW0CQ,
osvc_01GVH3VMPFZH7D12903SXZQG4B,6022acec6ef1e7001526b6b2,t,f,Join a support group for LGBTQ & HIV-affected survivors of all forms of violence,ftxt_01GW2HTEK6DAB9517B85P9257B,orgn_01GVH3V59KVVT6V4CERHNFVH2E,2020-03-27 18:54:27.731,2022-12-09 22:14:38.434,,ftxt_01GW2HTEK7RM7VB1B8JYPVH147,
osvc_01GVH3VMPJ1XWWMX0VDDS51NVH,5e7e4be3d54f1760921a5c09,t,f,Get free legal help for LGBTQ and HIV-affected survivors,ftxt_01GW2HTEK9JDT0YA03PB0Y2VQE,orgn_01GVH3V59KVVT6V4CERHNFVH2E,2020-03-27 18:54:27.731,2022-12-09 22:14:38.434,,ftxt_01GW2HTEKA8ME3N66TJ4DS5269,
osvc_01GVH3VMPN68BD8CB5FX4H88W1,6350d55a543d290016f5f095,t,f,Get crisis intervention and safety planning,ftxt_01GW2HTEKD534ZV03S6R5VNG1W,orgn_01GVH3V59KVVT6V4CERHNFVH2E,2020-03-27 18:54:27.731,2022-12-09 22:14:38.434,,ftxt_01GW2HTEKD95JRZ84AS2SFWFAB,
osvc_01GVH3VMPQ1T27ACN56848427N,6350d6f2543d290016f5f0a4,t,f,"Get advocacy with and accompaniment to police, court, and social services agencies",ftxt_01GW2HTEKEVZ758VNGQY6DCZ5Q,orgn_01GVH3V59KVVT6V4CERHNFVH2E,2020-03-27 18:54:27.731,2022-12-09 22:14:38.434,,ftxt_01GW2HTEKFP701Q4GFRV1B8AMT,
osvc_01GVH3VMYS6G2AR1VMWKKX6PBF,5e7e4be4d54f1760921a5cfb,t,f,Get intervention and prevention programs for youths using nature and animals in a therapeutic setting,ftxt_01GW2HTEKM6MHE4H8ARVBGEK0A,orgn_01GVH3V5BVVD3N1BV7SKPH9YFR,2020-03-27 18:54:28.154,2023-02-18 20:40:36.113,,ftxt_01GW2HTEKNC7K9Z1ZKQ1MVVP5W,
osvc_01GVH3VMYWMEG2Y1ZSF0YHBYWG,5e7e4be4d54f1760921a5d00,t,f,Get temporary shelter and case management for at-risk youth,ftxt_01GW2HTEKPH5B5T7XG4Q5Z9RW2,orgn_01GVH3V5BVVD3N1BV7SKPH9YFR,2020-03-27 18:54:28.154,2023-02-18 20:40:36.113,,ftxt_01GW2HTEKPC51BVATBH8FR36XR,
osvc_01GVH3VN08XACVAW5T57CX4NJ9,5fc595625f05f4001725261e,t,f,Join weekly online programs for LGBTQ+ youth,ftxt_01GW2HTEKVNESBY1FFQ8G4WWV3,orgn_01GVH3V5C60RE1KCGG625MHJDC,2020-03-27 18:54:28.213,2022-10-25 11:28:34.601,,ftxt_01GW2HTEKWH8C3BS6DJ15EW6PK,
osvc_01GVH3VN0EYH2FZ365NRZNJBGW,5fac33d6878cec00179bd30a,t,f,Access a list of LGTBQ+ affirming synagogues,ftxt_01GW2HTEM0ZS61KV03XY52GYZ7,orgn_01GVH3V5CAY28XE37MF63MHC23,2020-03-27 18:54:28.233,2022-10-25 11:28:34.601,,ftxt_01GW2HTEM075DT5CTDFQPGKZ5T,
osvc_01GVH3VN0FXPMQA41FE8A472ZB,5fac356e878cec00179bd316,t,f,Attend a youth group for LGBTQ+ teens and their families,ftxt_01GW2HTEM1QB1P3D1DZ3DHY626,orgn_01GVH3V5CAY28XE37MF63MHC23,2020-03-27 18:54:28.233,2022-10-25 11:28:34.601,,ftxt_01GW2HTEM1D67CACAR6EHCPRWK,
osvc_01GVH3VN0HBS3P4KC7MC6W43WK,5fac34c7878cec00179bd30e,t,f,Connect with other LGBTQ+ youth,ftxt_01GW2HTEM2H6JESKWT3AGKBZCR,orgn_01GVH3V5CAY28XE37MF63MHC23,2020-03-27 18:54:28.233,2022-10-25 11:28:34.601,,ftxt_01GW2HTEM222P14ZAB0P9WFY5B,
osvc_01GVH3VMPYPYTEMKKZVRS0PQG9,5f6c03cb54a96e001749461f,t,f,Community support for day-to-day challenges due to mental health issues,ftxt_01GW2HTEM63YA645BFK4YRVKKT,orgn_01GVH3V59QJYHSA458YZ16TYX2,2020-03-27 18:54:27.751,2023-03-19 21:24:06.024,,ftxt_01GW2HTEM7M89H5N9JZRF5Y1D9,
osvc_01GVH3VMPZDFPDF2J58XDHG9B1,5e7e4be3d54f1760921a5c15,t,f,Visit an emergency respite centre,ftxt_01GW2HTEM7G2S28J3163HVT8DJ,orgn_01GVH3V59QJYHSA458YZ16TYX2,2020-03-27 18:54:27.751,2023-03-19 21:24:06.024,,ftxt_01GW2HTEM894NJS8D6EGGJZZNB,
osvc_01GVH3VMQ15MWMHFR1ZZWYY780,5e7e4be3d54f1760921a5c18,t,f,Visit a 24/7 drop-in program for women ,ftxt_01GW2HTEM9C6BXYPMM7SZEZ0VV,orgn_01GVH3V59QJYHSA458YZ16TYX2,2020-03-27 18:54:27.751,2023-03-19 21:24:06.024,,ftxt_01GW2HTEM94BXXRJK67ENTFZHJ,
osvc_01GVH3VMQ2J7G52YZ10QCWMFY0,5e7e4be3d54f1760921a5c1b,t,f,Visit an emergency shelter for women ,ftxt_01GW2HTEMAJFSVXM0VKSWEAA3H,orgn_01GVH3V59QJYHSA458YZ16TYX2,2020-03-27 18:54:27.751,2023-03-19 21:24:06.024,,ftxt_01GW2HTEMBJ3VHYJNYWKEG1YZV,
osvc_01GVH3VN9CFXD2Y84TKJX8JN6J,5e8a48a38e957400179de1fd,t,f,Get primary care services and referrals for the uninsured,ftxt_01GW2HTEMH6X58WBBNEF57Q5SH,orgn_01GVH3V5EDS54XGP27ECZFYF0Q,2020-04-05 20:52:31.499,2023-03-19 21:24:06.024,,ftxt_01GW2HTEMJ7Z974586BQM1932V,
osvc_01GVH3VN9F7R8ADPP64A4HZB2N,5e8a49e88e957400179de209,t,f,Get psychiatry services for the uninsured,ftxt_01GW2HTEMKV0Y97670KN21SY08,orgn_01GVH3V5EDS54XGP27ECZFYF0Q,2020-04-05 20:52:31.499,2023-03-19 21:24:06.024,,ftxt_01GW2HTEMKE8HRBC0YRM82QHF0,
osvc_01GVH3VN9H9C8PG74HGZJ5Z17J,62b14f12301c590016ae3a4a,t,f,Get Gynecology services for the uninsured,ftxt_01GW2HTEMR8FB0M5JD622QQAH8,orgn_01GVH3V5EDS54XGP27ECZFYF0Q,2020-04-05 20:52:31.499,2023-03-19 21:24:06.024,,ftxt_01GW2HTEMRZDHV4GGV7WKZHZ9J,
osvc_01GVH3VNB9R2GM9TWXP650CS2C,5e8a6fdf0a8de30017009c57,t,f,Get a hot meal for homeless or at-risk LGBTQ+ youth and young adults,ftxt_01GW2HTEMX3CMNH0FK7QTXAGJE,orgn_01GVH3V5EY3Q9GCQG63Q664AT8,2020-04-05 23:44:24.835,2022-10-25 11:28:38.431,,ftxt_01GW2HTEMYRE4WJ471664QQM2R,
osvc_01GVH3VNBC4CSPP8C35523RV23,5e8a718a0a8de30017009c5f,t,f,Get hygiene supplies and emergency clothing for homeless or at-risk LGBTQ+ youth and young adults,ftxt_01GW2HTEMZYMBR0B9VD587ZV7D,orgn_01GVH3V5EY3Q9GCQG63Q664AT8,2020-04-05 23:44:24.835,2022-10-25 11:28:38.431,,ftxt_01GW2HTEN0K9CPX8STGCXV2W9V,
osvc_01GVH3VNBEB0P60FRQ2Q2XQCZB,5e8a71dd0a8de30017009c67,t,f,Get urgent referrals for shelter for homeless or at-risk LGBTQ+ youth and young adults,ftxt_01GW2HTEN1FX1R5V79A7X66TS4,orgn_01GVH3V5EY3Q9GCQG63Q664AT8,2020-04-05 23:44:24.835,2022-10-25 11:28:38.431,,ftxt_01GW2HTEN2CVGB34EEXWE4PCAP,
osvc_01GVH3VNBGF39CJ72WAE7G4Q2Y,5e8a71bb0a8de30017009c63,t,f,Get MetroCards for homeless or at-risk LGBTQ+ youth and young adults,ftxt_01GW2HTEN3RNYGMK6MAE3F2XM1,orgn_01GVH3V5EY3Q9GCQG63Q664AT8,2020-04-05 23:44:24.835,2022-10-25 11:28:38.431,,ftxt_01GW2HTEN4CHHSZ25F0P8K9M57,
osvc_01GVH3VNBJTGCK0Q6FX6WAC95B,5e8a72130a8de30017009c6b,t,f,Get urgent referrals for primary care and psychiatric support for homeless or at-risk LGBTQ+ youth and young adults,ftxt_01GW2HTEN54EDCF9ZVMPV9SD6Q,orgn_01GVH3V5EY3Q9GCQG63Q664AT8,2020-04-05 23:44:24.835,2022-10-25 11:28:38.431,,ftxt_01GW2HTEN6XAHTPFT8VZNNAXGA,
osvc_01GVH3VNBNJA1FS5W6FWZV6P1S,5e8a72a90a8de30017009c73,t,f,Join recreational activities for homeless or at-risk LGBTQ+ youth and young adults,ftxt_01GW2HTEN7QEBE5TCF8DX4Y0KM,orgn_01GVH3V5EY3Q9GCQG63Q664AT8,2020-04-05 23:44:24.835,2022-10-25 11:28:38.431,,ftxt_01GW2HTEN8WDDWT13JPCGF60HA,
osvc_01GVH3VNBQG4PNRACJHVQQ1PW5,5e8a725d0a8de30017009c6f,t,f,Get educational support for homeless or at-risk LGBTQ+ youth and young adults,ftxt_01GW2HTEN956D9QAJASVG67QTQ,orgn_01GVH3V5EY3Q9GCQG63Q664AT8,2020-04-05 23:44:24.835,2022-10-25 11:28:38.431,,ftxt_01GW2HTENAQWX4R32GA19P9MNE,
osvc_01GVH3VNBT9878WPS9CCRA4M3F,5e8a731d0a8de30017009c77,t,f,Join a life skills group for homeless or at-risk LGBTQ+ youth and young adults,ftxt_01GW2HTENAFT8DC3A17CJK2677,orgn_01GVH3V5EY3Q9GCQG63Q664AT8,2020-04-05 23:44:24.835,2022-10-25 11:28:38.431,,ftxt_01GW2HTENB7T2Y679MRNC7D95Y,
osvc_01GVH3VNBWVQA6YR7QBEKZDS41,5e8a734e0a8de30017009c7b,t,f,Get STI testing and prevention for homeless or at-risk LGBTQ+ youth and young adults,ftxt_01GW2HTENC6NFN6QDXXPN5630E,orgn_01GVH3V5EY3Q9GCQG63Q664AT8,2020-04-05 23:44:24.835,2022-10-25 11:28:38.431,,ftxt_01GW2HTENDK7GEFF2ZM9WJ4RK3,
osvc_01GVH3VKXPFRGBMJ9RY8JBX8Y0,5e7e4be2d54f1760921a5904,t,f,Get free legal help with deportation and removal hearings,ftxt_01GW2HTENKWGJF6H5P629XQT32,orgn_01GVH3V53FZTF66GEGCHW4186M,2020-03-27 18:54:26.57,2022-10-26 21:36:58.015,,ftxt_01GW2HTENMHHMMVRYHP77TH28X,
osvc_01GVH3VKXSW5Z32766DZ96ZWB6,62b4bdf197f57f00164ccc94,t,f,Get legal help for detained immigrants,ftxt_01GW2HTENPRAXK7Y549JKPWXMC,orgn_01GVH3V53FZTF66GEGCHW4186M,2020-03-27 18:54:26.57,2022-10-26 21:36:58.015,,ftxt_01GW2HTENQXS6FBVV7R7227SNA,
osvc_01GVH3VH5AT07ETGRZ9CJDKBEE,5e7e4bded54f1760921a4d0b,t,f,Access support and information for LGBTQ South Asian people and their families through an online contact form or the confidential helpline,ftxt_01GW2HTBNJFDN5DXFE3BWVDC6N,orgn_01GVH3V4F7DT94F4B90DB94GEW,2020-03-27 18:54:22.747,2024-10-17 20:26:52.622,,ftxt_01GW2HTBNKFT2R5SQP3ATNGGQ6,
osvc_01GVH3VM32412P5A2YFX6EFY1M,5e7e4be2d54f1760921a59b4,t,f,Get free legal representation for unaccompanied immigrant children,ftxt_01GW2HTEP5HVCBS41858DTEZAR,orgn_01GVH3V54ZYVNHAXEK24S62C7X,2020-03-27 18:54:26.843,2023-03-19 21:24:06.025,,ftxt_01GW2HTEP6SEGA4V5Y0ZNEZRAP,
osvc_01GVH3VM34VHET8TF74E8EJNZ4,60371c41619ac50015cc1d31,t,f,Get free legal representation for victims of human trafficking,ftxt_01GW2HTEP758TAAHMA06NQ3APV,orgn_01GVH3V54ZYVNHAXEK24S62C7X,2020-03-27 18:54:26.843,2023-03-19 21:24:06.025,,ftxt_01GW2HTEP7427E677FQ838TVQF,
osvc_01GVH3VM3546XRWNE8P861N1EB,60e68327964c830015957d05,t,f,Get free legal representation for domestic violence victims,ftxt_01GW2HTEP8180265H4Z439TAYB,orgn_01GVH3V54ZYVNHAXEK24S62C7X,2020-03-27 18:54:26.843,2023-03-19 21:24:06.025,,ftxt_01GW2HTEP8PS9C8PNG480GFJTA,
osvc_01GVH3VM4N1ZKJ5MJYM0C6N42G,5f0b8b5539f3b00017b37f80,t,f,Get a referral for essential services,ftxt_01GW2HTEPDKP0VGYGP882M1QJB,orgn_01GVH3V55E837N8ZCZR6K69MWR,2020-03-27 18:54:26.922,2022-11-18 18:25:05.929,,ftxt_01GW2HTEPDG352MV26JJKDXJF3,
osvc_01GVH3VM4SAKZ47GEXX6Y8F65H,5e890d068e957400179ddfa7,t,f,Get LGBTQIA+ affirming counseling,ftxt_01GW2HTEPGR4A065M1G1XN0MQC,orgn_01GVH3V55E837N8ZCZR6K69MWR,2020-03-27 18:54:26.922,2022-11-18 18:25:05.929,,ftxt_01GW2HTEPHD64R64QNS6WSZDQY,
osvc_01GVH3VM4WEZ2HJRMRV40XN5EN,5e7e4be2d54f1760921a59d3,t,f,Get employment assistance services,ftxt_01GW2HTEPJZBQSHS01Z2QVYQ4E,orgn_01GVH3V55E837N8ZCZR6K69MWR,2020-03-27 18:54:26.922,2022-11-18 18:25:05.929,,ftxt_01GW2HTEPMNCXJ6FQ11356KHBE,
osvc_01GVH3VM4YR9NC0Q5RVADSYMPA,60e68982964c830015957dac,t,f,Join support groups for LGBTQIA+ Youth,ftxt_01GW2HTEPRT8GGN9RTQ4ES2Z5Z,orgn_01GVH3V55E837N8ZCZR6K69MWR,2020-03-27 18:54:26.922,2022-11-18 18:25:05.929,,ftxt_01GW2HTEPSMTSG1MW8EP0HXCR7,
osvc_01GVH3VM50SCMZWAR1JPKSY4D8,62b2670f2abbb000169cabd9,t,f,Get resettlement services for Afghan refugees,ftxt_01GW2HTEPTHBDHPD4KZ65SG804,orgn_01GVH3V55E837N8ZCZR6K69MWR,2020-03-27 18:54:26.922,2022-11-18 18:25:05.929,,ftxt_01GW2HTEPVXGNTZF4RW6J3T65C,
osvc_01GVH3VM5YS6Q5Y1HVRDXG32XP,5e7e4be2d54f1760921a59ea,t,f,"Visit a drop-in center for homeless, runaway and at-risk youth",ftxt_01GW2HTEQ3XBVCNP18MX9TBCHZ,orgn_01GVH3V55P1K02T0DBDFATH7N8,2020-03-27 18:54:26.964,2023-03-19 21:24:06.024,,ftxt_01GW2HTEQ4G212C5GSCC9H7MG2,
osvc_01GVH3VM6040HNDDY7S46ZJRC8,60d3217ec3164c0015bc20b6,t,f,Receive Foster Care Services,ftxt_01GW2HTEQ5QPF15GRY1FZBKAV6,orgn_01GVH3V55P1K02T0DBDFATH7N8,2020-03-27 18:54:26.964,2023-03-19 21:24:06.024,,ftxt_01GW2HTEQ53FC2B0G2R065433E,
osvc_01GVH3VM6132TFXGZBCSZ3995P,60d32333c3164c0015bc20b7,t,f,Join the Early Childhood Education Division (ECED),ftxt_01GW2HTEQ666NS2K1Z8PV9H4E8,orgn_01GVH3V55P1K02T0DBDFATH7N8,2020-03-27 18:54:26.964,2023-03-19 21:24:06.024,,ftxt_01GW2HTEQ7P6GYPN3TYP2DKNJ9,
osvc_01GVH3VM64QY2ZK4JQ1AWZH7DR,60d32444c3164c0015bc20b8,t,f,Get residential services for children,ftxt_01GW2HTEQ806SRRHTEADT16RH0,orgn_01GVH3V55P1K02T0DBDFATH7N8,2020-03-27 18:54:26.964,2023-03-19 21:24:06.024,,ftxt_01GW2HTEQ9Z5QHR0PDD3S3M2KE,
