ohrs_01GW2HT97PACA0ZTRVTCKFBE30,3,13:00:00+00,20:00:00+00,f,oloc_01GVH3VERT466X5VGK3Q1R2NMB,,orgn_01GVH3V3ZS9ZS0D7JQFX9T9E22,f,f,5e7e4bdbd54f1760921a4180,HIV and STI screening,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT97PJC0HTWW810TAE86P,4,13:00:00+00,20:00:00+00,f,oloc_01GVH3VERT466X5VGK3Q1R2NMB,,orgn_01GVH3V3ZS9ZS0D7JQFX9T9E22,f,f,5e7e4bdbd54f1760921a4180,HIV and STI screening,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT97PS1P3J9EXZZCVZY18,5,13:00:00+00,20:00:00+00,f,oloc_01GVH3VERT466X5VGK3Q1R2NMB,,orgn_01GVH3V3ZS9ZS0D7JQFX9T9E22,f,f,5e7e4bdbd54f1760921a4180,HIV and STI screening,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT97PZWW1T88CDTWRGD4Z,1,15:00:00+00,20:00:00+00,f,oloc_01GVH3VERT466X5VGK3Q1R2NMB,,orgn_01GVH3V3ZS9ZS0D7JQFX9T9E22,f,f,604023d17d5a2b001532efe9,Food Pantry,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT97PPXV480YRZGDHXK2T,2,15:00:00+00,20:00:00+00,f,oloc_01GVH3VERT466X5VGK3Q1R2NMB,,orgn_01GVH3V3ZS9ZS0D7JQFX9T9E22,f,f,604023d17d5a2b001532efe9,Food Pantry,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT97PS54VMZHDRAGMGREX,3,15:00:00+00,20:00:00+00,f,oloc_01GVH3VERT466X5VGK3Q1R2NMB,,orgn_01GVH3V3ZS9ZS0D7JQFX9T9E22,f,f,604023d17d5a2b001532efe9,Food Pantry,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT97P3ZT6B90BH7M7T9G4,4,15:00:00+00,20:00:00+00,f,oloc_01GVH3VERT466X5VGK3Q1R2NMB,,orgn_01GVH3V3ZS9ZS0D7JQFX9T9E22,f,f,604023d17d5a2b001532efe9,Food Pantry,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT97P8JBGGXD4M5YYR095,5,15:00:00+00,20:00:00+00,f,oloc_01GVH3VERT466X5VGK3Q1R2NMB,,orgn_01GVH3V3ZS9ZS0D7JQFX9T9E22,f,f,604023d17d5a2b001532efe9,Food Pantry,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT97Q3D6NRF0GB9PZRYHE,2,17:30:00+00,18:30:00+00,f,oloc_01GVH3VERT466X5VGK3Q1R2NMB,,orgn_01GVH3V3ZS9ZS0D7JQFX9T9E22,f,f,62335f84e22400003e37a9b5,HIV Co-ed Support Group,On the first and third Tuesday of each month. ,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT97QJCCP1VBYAAF7HNF3,3,14:00:00+00,15:00:00+00,f,oloc_01GVH3VERT466X5VGK3Q1R2NMB,,orgn_01GVH3V3ZS9ZS0D7JQFX9T9E22,f,f,62335fc3e22400003e37a9ba,HIV Women’s Support Group,On the 2nd and 4th of each month. ,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT97QXCVYBJD62PN37YT0,3,21:30:00+00,22:30:00+00,f,oloc_01GVH3VERT466X5VGK3Q1R2NMB,,orgn_01GVH3V3ZS9ZS0D7JQFX9T9E22,f,f,62335ffbe22400003e37a9c6,LGBT Support Group,On the 1st Wednesday of each month. ,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT98T2YN9RAPWR8M2FXWK,1,12:00:00+00,21:00:00+00,f,oloc_01GVH3VEQVNHX1H38EZP5N273P,,orgn_01GVH3V3Z9BN7PGTCXRHYMMJ1B,f,f,5e7e4bdbd54f1760921a415c,Appointment times,,,,EDT,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT98T5KZ1M94HE22W6805,2,12:00:00+00,21:00:00+00,f,oloc_01GVH3VEQVNHX1H38EZP5N273P,,orgn_01GVH3V3Z9BN7PGTCXRHYMMJ1B,f,f,5e7e4bdbd54f1760921a415c,Appointment times,,,,EDT,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT98VVH6A21FV446AZRXB,3,12:00:00+00,21:00:00+00,f,oloc_01GVH3VEQVNHX1H38EZP5N273P,,orgn_01GVH3V3Z9BN7PGTCXRHYMMJ1B,f,f,5e7e4bdbd54f1760921a415c,Appointment times,,,,EDT,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT98VFGNT3FX8N1KQ9CPV,4,12:00:00+00,21:00:00+00,f,oloc_01GVH3VEQVNHX1H38EZP5N273P,,orgn_01GVH3V3Z9BN7PGTCXRHYMMJ1B,f,f,5e7e4bdbd54f1760921a415c,Appointment times,,,,EDT,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT98VCNBVT1VA6JCHSK55,5,12:00:00+00,20:00:00+00,f,oloc_01GVH3VEQVNHX1H38EZP5N273P,,orgn_01GVH3V3Z9BN7PGTCXRHYMMJ1B,f,f,5e7e4bdbd54f1760921a415c,Appointment times,,,,EDT,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT9937KQ7T0CT0CTWQ1AY,1,13:00:00+00,20:00:00+00,f,oloc_01GVH3VEQGG4WKZQK2KZHDQTP9,,orgn_01GVH3V3Z5A5C34CAYYTWGJQ6A,f,f,5e7e4bdbd54f1760921a4152,Philadelphia Primary Care Office,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT994TZ7YCBD6NXJVWJG1,2,13:00:00+00,20:00:00+00,f,oloc_01GVH3VEQGG4WKZQK2KZHDQTP9,,orgn_01GVH3V3Z5A5C34CAYYTWGJQ6A,f,f,5e7e4bdbd54f1760921a4152,Philadelphia Primary Care Office,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT994RHY8TN2579W50QKZ,3,13:00:00+00,20:00:00+00,f,oloc_01GVH3VEQGG4WKZQK2KZHDQTP9,,orgn_01GVH3V3Z5A5C34CAYYTWGJQ6A,f,f,5e7e4bdbd54f1760921a4152,Philadelphia Primary Care Office,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT994A8339XFSBDX6ZQ0Q,4,13:00:00+00,20:00:00+00,f,oloc_01GVH3VEQGG4WKZQK2KZHDQTP9,,orgn_01GVH3V3Z5A5C34CAYYTWGJQ6A,f,f,5e7e4bdbd54f1760921a4152,Philadelphia Primary Care Office,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT994AX7YTMMQS7EQAEQS,5,13:00:00+00,20:00:00+00,f,oloc_01GVH3VEQGG4WKZQK2KZHDQTP9,,orgn_01GVH3V3Z5A5C34CAYYTWGJQ6A,f,f,5e7e4bdbd54f1760921a4152,Philadelphia Primary Care Office,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT994MMEW8P5Z0PE2ZDRW,6,13:00:00+00,16:00:00+00,f,oloc_01GVH3VEQGG4WKZQK2KZHDQTP9,,orgn_01GVH3V3Z5A5C34CAYYTWGJQ6A,f,f,5e7e4bdbd54f1760921a4152,Philadelphia Primary Care Office,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01J7ESQGT5671FQTDXE164X8YP,5,08:00:00+00,16:00:00+00,f,,,,f,f,,,,,,,2024-09-10 20:24:36.8,2024-09-10 20:24:36.8,America/New_York,t,,f
ohrs_01GW2HT994BX9R5X9W3ATSKZVQ,1,12:00:00+00,21:00:00+00,f,oloc_01GVH3VEQGG4WKZQK2KZHDQTP9,,orgn_01GVH3V3Z5A5C34CAYYTWGJQ6A,f,f,6049183f03fd7000155e2eeb,Philadelphia Specialty Care Office,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT9941693K4ASE8007F2J,2,12:00:00+00,21:00:00+00,f,oloc_01GVH3VEQGG4WKZQK2KZHDQTP9,,orgn_01GVH3V3Z5A5C34CAYYTWGJQ6A,f,f,6049183f03fd7000155e2eeb,Philadelphia Specialty Care Office,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT994FVSKG9K10N99E3MX,3,12:00:00+00,21:00:00+00,f,oloc_01GVH3VEQGG4WKZQK2KZHDQTP9,,orgn_01GVH3V3Z5A5C34CAYYTWGJQ6A,f,f,6049183f03fd7000155e2eeb,Philadelphia Specialty Care Office,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT994EAK9QZT56F3AW6EP,4,12:00:00+00,21:00:00+00,f,oloc_01GVH3VEQGG4WKZQK2KZHDQTP9,,orgn_01GVH3V3Z5A5C34CAYYTWGJQ6A,f,f,6049183f03fd7000155e2eeb,Philadelphia Specialty Care Office,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT995VBB1BYQV0D2DWFYG,5,12:00:00+00,21:00:00+00,f,oloc_01GVH3VEQGG4WKZQK2KZHDQTP9,,orgn_01GVH3V3Z5A5C34CAYYTWGJQ6A,f,f,6049183f03fd7000155e2eeb,Philadelphia Specialty Care Office,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT9QN7XKHWK6RS1W2HR89,1,13:30:00+00,21:30:00+00,f,oloc_01GVH3VFQAACGBJNC0EACQVQC3,,orgn_01GVH3V45NRVSEDP6ZZSPG3NQK,f,f,5e7e4bdcd54f1760921a46ba,Hours,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT9QNGTMJAB4AQM5QVA8A,2,13:30:00+00,21:30:00+00,f,oloc_01GVH3VFQAACGBJNC0EACQVQC3,,orgn_01GVH3V45NRVSEDP6ZZSPG3NQK,f,f,5e7e4bdcd54f1760921a46ba,Hours,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT9QN5NAWCH4NJDBVE011,3,13:30:00+00,21:30:00+00,f,oloc_01GVH3VFQAACGBJNC0EACQVQC3,,orgn_01GVH3V45NRVSEDP6ZZSPG3NQK,f,f,5e7e4bdcd54f1760921a46ba,Hours,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT9QN3M5AVA3EQ238VXB7,4,13:30:00+00,21:30:00+00,f,oloc_01GVH3VFQAACGBJNC0EACQVQC3,,orgn_01GVH3V45NRVSEDP6ZZSPG3NQK,f,f,5e7e4bdcd54f1760921a46ba,Hours,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT9QNHZ925X1M0TABJEWB,5,13:30:00+00,21:30:00+00,f,oloc_01GVH3VFQAACGBJNC0EACQVQC3,,orgn_01GVH3V45NRVSEDP6ZZSPG3NQK,f,f,5e7e4bdcd54f1760921a46ba,Hours,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT9B9N13QD8GCX0ASVQTR,0,13:00:00+00,01:00:00+00,f,oloc_01GVH3VESKG8X90833V38YSFAZ,,orgn_01GVH3V3ZXT2BDRDDBYH30GDDX,f,f,5e7e4bdbd54f1760921a41aa,"",,,,"",2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/Los_Angeles,t,,f
ohrs_01GW2HT9B9XYR6MEAMRWWQC841,1,13:00:00+00,01:00:00+00,f,oloc_01GVH3VESKG8X90833V38YSFAZ,,orgn_01GVH3V3ZXT2BDRDDBYH30GDDX,f,f,5e7e4bdbd54f1760921a41aa,"",,,,"",2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/Los_Angeles,t,,f
ohrs_01GW2HT9B9V0J9KR0JP2J0X7RC,2,13:00:00+00,01:00:00+00,f,oloc_01GVH3VESKG8X90833V38YSFAZ,,orgn_01GVH3V3ZXT2BDRDDBYH30GDDX,f,f,5e7e4bdbd54f1760921a41aa,"",,,,"",2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/Los_Angeles,t,,f
ohrs_01GW2HT9B9REWY8DRWGX3SQP18,3,13:00:00+00,01:00:00+00,f,oloc_01GVH3VESKG8X90833V38YSFAZ,,orgn_01GVH3V3ZXT2BDRDDBYH30GDDX,f,f,5e7e4bdbd54f1760921a41aa,"",,,,"",2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/Los_Angeles,t,,f
ohrs_01GW2HT9B92P3Q1VWEQVJ8Q8BR,4,13:00:00+00,01:00:00+00,f,oloc_01GVH3VESKG8X90833V38YSFAZ,,orgn_01GVH3V3ZXT2BDRDDBYH30GDDX,f,f,5e7e4bdbd54f1760921a41aa,"",,,,"",2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/Los_Angeles,t,,f
ohrs_01GW2HT9B9W3J35M9YAQ3EPXN7,5,13:00:00+00,01:00:00+00,f,oloc_01GVH3VESKG8X90833V38YSFAZ,,orgn_01GVH3V3ZXT2BDRDDBYH30GDDX,f,f,5e7e4bdbd54f1760921a41aa,"",,,,"",2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/Los_Angeles,t,,f
ohrs_01GW2HT9B9X6EDFGTX3JZFA694,6,13:00:00+00,01:00:00+00,f,oloc_01GVH3VESKG8X90833V38YSFAZ,,orgn_01GVH3V3ZXT2BDRDDBYH30GDDX,f,f,5e7e4bdbd54f1760921a41aa,"",,,,"",2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/Los_Angeles,t,,f
ohrs_01GW2HT9C99CHDNB27QVA1YFJ7,1,23:00:00+00,01:00:00+00,f,oloc_01GVH3VEF6ZCHA66BMYTN1RRRP,,orgn_01GVH3V3X1FQ8B58T9SWYXASGG,f,f,5e7e4bdad54f1760921a3fcb,,They meet every other Monday from 19:00 p.m. - 21:00 p.m. in Olympia. Their location is kept confidential.,,,PDT,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/Los_Angeles,t,,f
ohrs_01GW2HT9CE124ENNJYX0YP3QVA,1,13:00:00+00,21:00:00+00,f,oloc_01GVH3VEJ4E7T5HJ8498KXQ12Y,,orgn_01GVH3V3XS157NRPE4R795FMBG,f,f,5ede8ff0dcbd74001707541b,Youth and Family Services Bureau,,,,PST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/Los_Angeles,t,,f
ohrs_01GW2HT9CEVSCZ8T3N0J2E4PKZ,2,13:00:00+00,21:00:00+00,f,oloc_01GVH3VEJ4E7T5HJ8498KXQ12Y,,orgn_01GVH3V3XS157NRPE4R795FMBG,f,f,5ede8ff0dcbd74001707541b,Youth and Family Services Bureau,,,,PST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/Los_Angeles,t,,f
ohrs_01GW2HT9CEMSEQRF56QJFTYX9X,3,13:00:00+00,21:00:00+00,f,oloc_01GVH3VEJ4E7T5HJ8498KXQ12Y,,orgn_01GVH3V3XS157NRPE4R795FMBG,f,f,5ede8ff0dcbd74001707541b,Youth and Family Services Bureau,,,,PST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/Los_Angeles,t,,f
ohrs_01GW2HT9CE12XK9END66CHPAG3,4,13:00:00+00,21:00:00+00,f,oloc_01GVH3VEJ4E7T5HJ8498KXQ12Y,,orgn_01GVH3V3XS157NRPE4R795FMBG,f,f,5ede8ff0dcbd74001707541b,Youth and Family Services Bureau,,,,PST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/Los_Angeles,t,,f
ohrs_01GW2HT9CERQBNK86B50Q7JGTB,5,13:00:00+00,21:00:00+00,f,oloc_01GVH3VEJ4E7T5HJ8498KXQ12Y,,orgn_01GVH3V3XS157NRPE4R795FMBG,f,f,5ede8ff0dcbd74001707541b,Youth and Family Services Bureau,,,,PST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/Los_Angeles,t,,f
ohrs_01GW2HT9DN4Y5FH525ER6CDK9R,1,14:00:00+00,23:00:00+00,f,oloc_01GVH3VF6EC9AKXF2HTM7DX7T3,,orgn_01GVH3V427PS3P7B07G2QKPH3G,f,f,5e7e4bdcd54f1760921a442a,Main Hours of Operation,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT9DNNJP0T77Y3EAXD97Z,2,14:00:00+00,23:00:00+00,f,oloc_01GVH3VF6EC9AKXF2HTM7DX7T3,,orgn_01GVH3V427PS3P7B07G2QKPH3G,f,f,5e7e4bdcd54f1760921a442a,Main Hours of Operation,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT9DPVH3X2MNSTXNSJWK4,3,14:00:00+00,23:00:00+00,f,oloc_01GVH3VF6EC9AKXF2HTM7DX7T3,,orgn_01GVH3V427PS3P7B07G2QKPH3G,f,f,5e7e4bdcd54f1760921a442a,Main Hours of Operation,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT9DPZPMT7FS456PC1NKK,4,14:00:00+00,23:00:00+00,f,oloc_01GVH3VF6EC9AKXF2HTM7DX7T3,,orgn_01GVH3V427PS3P7B07G2QKPH3G,f,f,5e7e4bdcd54f1760921a442a,Main Hours of Operation,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT9DPNBP4TGC48Y6FZ814,5,14:00:00+00,23:00:00+00,f,oloc_01GVH3VF6EC9AKXF2HTM7DX7T3,,orgn_01GVH3V427PS3P7B07G2QKPH3G,f,f,5e7e4bdcd54f1760921a442a,Main Hours of Operation,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT9DPV18ER9HV7BK12GBS,2,17:00:00+00,23:00:00+00,f,oloc_01GVH3VF6EC9AKXF2HTM7DX7T3,,orgn_01GVH3V427PS3P7B07G2QKPH3G,f,f,5e7e4bdcd54f1760921a442b,Drop in Hours ,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT9DP93ZJFX9WMK0HXEFC,3,17:00:00+00,23:00:00+00,f,oloc_01GVH3VF6EC9AKXF2HTM7DX7T3,,orgn_01GVH3V427PS3P7B07G2QKPH3G,f,f,5e7e4bdcd54f1760921a442b,Drop in Hours ,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01H29ENFAT0C5S0S5V6XYWY8EK,1,14:00:00+00,22:00:00+00,f,,,orgn_01H29CX1MFPKQPVAQXV5427AYY,f,f,64237cb7fd7ba60008c47249,LGBTQ Center of Durham,,,,,2023-06-06 23:22:48.97,2023-06-06 23:22:48.97,,t,,f
ohrs_01GW2HT9DPQQFG3G3M6DCTM1RT,4,17:00:00+00,23:00:00+00,f,oloc_01GVH3VF6EC9AKXF2HTM7DX7T3,,orgn_01GVH3V427PS3P7B07G2QKPH3G,f,f,5e7e4bdcd54f1760921a442b,Drop in Hours ,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT9DPH1VVYGVJ7TFVDE1W,5,17:00:00+00,23:00:00+00,f,oloc_01GVH3VF6EC9AKXF2HTM7DX7T3,,orgn_01GVH3V427PS3P7B07G2QKPH3G,f,f,5e7e4bdcd54f1760921a442b,Drop in Hours ,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT9FR6Z0JQQENVRX315XZ,1,12:00:00+00,21:00:00+00,f,oloc_01GVH3VEYN2DTTMD6HR9HJDKNX,,orgn_01GVH3V40P43GQSJ7V96XD3GRN,f,f,5e7e4bdbd54f1760921a42c6,,,,,,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT9FR38WT3JARQ73AMG8B,2,12:00:00+00,21:00:00+00,f,oloc_01GVH3VEYN2DTTMD6HR9HJDKNX,,orgn_01GVH3V40P43GQSJ7V96XD3GRN,f,f,5e7e4bdbd54f1760921a42c6,,,,,,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT9FRZEJS3N7XBGP668XR,3,12:00:00+00,21:00:00+00,f,oloc_01GVH3VEYN2DTTMD6HR9HJDKNX,,orgn_01GVH3V40P43GQSJ7V96XD3GRN,f,f,5e7e4bdbd54f1760921a42c6,,,,,,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT9FS51DWYKGC7WK7KD21,4,12:00:00+00,21:00:00+00,f,oloc_01GVH3VEYN2DTTMD6HR9HJDKNX,,orgn_01GVH3V40P43GQSJ7V96XD3GRN,f,f,5e7e4bdbd54f1760921a42c6,,,,,,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT9FSXQKTEP95QYSRA5CK,5,12:00:00+00,21:00:00+00,f,oloc_01GVH3VEYN2DTTMD6HR9HJDKNX,,orgn_01GVH3V40P43GQSJ7V96XD3GRN,f,f,5e7e4bdbd54f1760921a42c6,,,,,,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT9FZ8K0YA9BT8984XYJ0,1,13:00:00+00,21:00:00+00,f,oloc_01GVH3VEZYD2QTBMGAXM6MY40X,,orgn_01GVH3V4129F3KF7NN7EGWTKV4,f,f,5e7e4bdbd54f1760921a42f9,Main Office,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT9FZW6KJ7MS78M1B8G38,2,13:00:00+00,21:00:00+00,f,oloc_01GVH3VEZYD2QTBMGAXM6MY40X,,orgn_01GVH3V4129F3KF7NN7EGWTKV4,f,f,5e7e4bdbd54f1760921a42f9,Main Office,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT9FZRSEG63EMX3W6PM8F,3,13:00:00+00,21:00:00+00,f,oloc_01GVH3VEZYD2QTBMGAXM6MY40X,,orgn_01GVH3V4129F3KF7NN7EGWTKV4,f,f,5e7e4bdbd54f1760921a42f9,Main Office,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT9FZTP9WTJXQ93Y0NQCY,4,13:00:00+00,21:00:00+00,f,oloc_01GVH3VEZYD2QTBMGAXM6MY40X,,orgn_01GVH3V4129F3KF7NN7EGWTKV4,f,f,5e7e4bdbd54f1760921a42f9,Main Office,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT9FZ0VGXZH9C4T07W406,5,13:00:00+00,21:00:00+00,f,oloc_01GVH3VEZYD2QTBMGAXM6MY40X,,orgn_01GVH3V4129F3KF7NN7EGWTKV4,f,f,5e7e4bdbd54f1760921a42f9,Main Office,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT9FZ91N57G6XXCDBR1W5,1,13:00:00+00,16:00:00+00,f,oloc_01GVH3VEZYD2QTBMGAXM6MY40X,,orgn_01GVH3V4129F3KF7NN7EGWTKV4,f,f,610810e0d6fa370015df6eb7,Food Pantry,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT9FZ8JF0Y6Y55Z5ZQ2JE,2,13:00:00+00,16:00:00+00,f,oloc_01GVH3VEZYD2QTBMGAXM6MY40X,,orgn_01GVH3V4129F3KF7NN7EGWTKV4,f,f,610810e0d6fa370015df6eb7,Food Pantry,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT9G0VX8Q6NDA3TH38YNZ,3,13:00:00+00,16:00:00+00,f,oloc_01GVH3VEZYD2QTBMGAXM6MY40X,,orgn_01GVH3V4129F3KF7NN7EGWTKV4,f,f,610810e0d6fa370015df6eb7,Food Pantry,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT9G36TK0WN9ESD2343XG,4,13:00:00+00,16:00:00+00,f,oloc_01GVH3VEZYD2QTBMGAXM6MY40X,,orgn_01GVH3V4129F3KF7NN7EGWTKV4,f,f,610810e0d6fa370015df6eb7,Food Pantry,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT9G3CA8NSKPC04G8FX47,5,13:00:00+00,16:00:00+00,f,oloc_01GVH3VEZYD2QTBMGAXM6MY40X,,orgn_01GVH3V4129F3KF7NN7EGWTKV4,f,f,610810e0d6fa370015df6eb7,Food Pantry,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT9G356XZ1JVAX109QE1M,1,14:00:00+00,15:00:00+00,f,oloc_01GVH3VEZYD2QTBMGAXM6MY40X,,orgn_01GVH3V4129F3KF7NN7EGWTKV4,f,f,636581070f2d4e0016355e74,Yoga Meditation via Zoom,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT9G3FG37P4XG43PNE9JS,5,14:00:00+00,15:00:00+00,f,oloc_01GVH3VEZYD2QTBMGAXM6MY40X,,orgn_01GVH3V4129F3KF7NN7EGWTKV4,f,f,636582170f2d4e0016355e81,Qi Gong Sessions,,,,,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT9GJ8KYN74GZZ1B64P48,1,14:00:00+00,21:00:00+00,f,oloc_01GVH3VF1WCJDEHHFXZAD53DGC,,orgn_01GVH3V41DEVMMB4N5KDGY145D,f,f,5e7e4bdbd54f1760921a4353,Office Hours,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
ohrs_01GW2HT9GJ5X8JQ4M16NGRR3T4,2,14:00:00+00,21:00:00+00,f,oloc_01GVH3VF1WCJDEHHFXZAD53DGC,,orgn_01GVH3V41DEVMMB4N5KDGY145D,f,f,5e7e4bdbd54f1760921a4353,Office Hours,,,,EST,2023-03-21 17:00:56.475,2023-04-07 07:01:14.139,America/New_York,t,,f
