orgn_01HY7744SZG0SZQ2A5FCP8NH3N,,LifeBridge Health,lifebridge-health,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-05-19 01:23:11.819,2024-05-19 01:23:11.819,,,
orgn_01HY77GPBVBQ10VQK8CXQ2T8VZ,,Advocates for Inmates LLC,advocates-for-inmates-llc,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-05-19 01:30:03.021,2024-05-19 01:30:03.021,,,
orgn_01HY77NRA3FSYE81NVMHYBVMSB,,The Fortune Society,the-fortune-society,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-05-19 01:32:48.84,2024-05-19 01:32:48.84,,,
orgn_01HY77XNRBKKW2MYMT39PCVJVV,,Star Track,star-track,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-05-19 01:37:08.367,2024-05-19 01:37:08.367,,,
orgn_01HZMZ8V3EE7X4YMD03274EKK7,,Rethink Food,rethink-food,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-06-05 19:51:00.978,2024-06-05 19:51:00.978,,,
orgn_01J2AKX9TQRAN05TKTZPK98QQV,,Trans United with Family and Friends (TUFF),trans-united-with-family-and-friends-tuff,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-07-09 02:07:09.665,2024-07-09 02:07:09.665,,,
orgn_01J3RJJNEEF0HP96KB39SJMS3C,,Affinity Counseling,affinity-counseling,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-07-26 22:28:56.402,2024-07-26 22:28:56.402,,,
orgn_01J163WZ3929DMV0BC756Y1VRM,,Sweet Evening Breeze,sweet-evening-breeze-1vrm,,ftxt_01JFQFH25WKBYFWAR7A8Q7DF52,f,t,2024-12-22 15:31:40.609,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-06-24 21:54:41.903,2024-12-22 15:32:22.552,,,
orgn_01JAY31Z30762FTN78GMB6A73V,,Allegheny Reproductive Health Center (ARHC),allegheny-reproductive-health-center-arhc,,ftxt_01JAY3BCR289B7HFN4ZJSDN544,f,t,2024-10-24 02:12:38.532,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-10-24 01:42:59.944,2024-10-24 02:12:41.431,,,
orgn_01GVH3V9TVWW7EHH04SAB3K7FD,61a6caa79fcb5800160f0ffa,Waianae Coast Comprehensive Health Center,waianae-coast-comprehensive-health-center,waianae-coast-comprehensive-health-center,ftxt_01GW2HSG649KFBMYTWBHY7PRQ7,f,t,2024-11-05 07:04:26.4,srce_01H3FR96DFKRAM07AZ8T8MXHE5,2021-12-01 01:06:47.267,2024-11-05 07:04:26.405,,,
orgn_01JFVAF7KY1NSFSBMXQF6V0FVJ,,East Bay Advanced Care (EBAC) at Alta Bates Summit Medical Center,east-bay-advanced-care-ebac-at-alta-bates-summit-medical-center,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-12-24 03:13:20.516,2024-12-24 03:13:20.516,,,
orgn_01GVH3V825MDYP3716FF681XJS,605328af06aa520015fe50d9,Fundación ProTamar,fundacion-protamar,fundacion-protamar,ftxt_01GW2HRZ7VE3G3NE26AW7361CG,f,t,2023-03-13 21:18:23.36,srce_01H3FR96DFKRAM07AZ8T8MXHE5,2021-03-18 10:17:19.171,2023-03-13 21:18:23.615,,,
orgn_01HSM8D76HV5WHRW33PK15NAZC,,Ashwell Clinic,ashwell-clinic,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-03-22 23:37:16.251,2024-03-22 23:37:16.251,,,
orgn_01HSM8J8NH0YX64AXQE2R8Q384,,ChrysalisQ,chrysalisq,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-03-22 23:40:01.62,2024-03-22 23:40:01.62,,,
orgn_01HY777WRTVG9T1WN65KC02S0W,,Transgender Response Team (TRT),transgender-response-team-trt,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-05-19 01:25:14.656,2024-05-19 01:25:14.656,,,
orgn_01HY77K04EGKJJ6TN9813ZYH4M,,First Step Alliance,first-step-alliance,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-05-19 01:31:18.547,2024-05-19 01:31:18.547,,,
orgn_01HZMZC1T42DECJ2P3S8DTYP0Q,,Romemu,romemu,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-06-05 19:52:46.152,2024-06-05 19:52:46.152,,,
orgn_01J166MY6NM0QMK4GMGR8AF9T5,,Justice for Migrant Families,justice-for-migrant-families,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-06-24 22:42:44.574,2024-06-24 22:42:44.574,,,
orgn_01HC7ZP7N0RQJ6J65MFKKXTE04,,Transitional Space,transitional-space-te04,,ftxt_01HDQ1XAZ8KHGXAA6855QHTRHD,f,t,2023-10-26 22:33:05.768,srce_01GXD88N4X2XNE3DW0G1AZJ403,2023-10-08 15:49:57.538,2023-10-27 00:31:44.938,,,
orgn_01HC80M9VYSCACNE8GTMXYVP5M,,Emory Healthcare - Transgender Clinic,emory-healthcare-transgender-clinic,,ftxt_01HDQ1XBAP5A25QAH6XWZ2BNM7,f,t,2023-10-26 22:33:06.134,srce_01GXD88N4X2XNE3DW0G1AZJ403,2023-10-08 16:06:22.848,2023-10-27 00:31:44.938,,,
orgn_01HC810TKQSQ8P88759EGK7CMT,,The Gender Phluid Collective,the-gender-phluid-collective-7cmt,,ftxt_01HDQ1XBPJ426PKR0XK8032868,f,t,2023-10-26 22:33:06.514,srce_01GXD88N4X2XNE3DW0G1AZJ403,2023-10-08 16:13:13.21,2023-10-27 00:31:44.938,,,
orgn_01J3RJVD5K2QT9EKJYP6FG856H,,Lighthouse Clinical Social Work,lighthouse-clinical-social-work,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-07-26 22:33:42.84,2024-07-26 22:33:42.84,,,
orgn_01J2BWN5TYCPYJWCC03CJC9F0Q,,LGBTQ Caregiver Center,lgbtq-caregiver-center-9f0q,,ftxt_01J4QQ4D2G8ENXF0P9G5NBQJMH,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-07-09 13:59:15.043,2024-08-08 00:45:00.32,,,
orgn_01JAY3644RD1DSAH52M3GH23NP,,Central Outreach Wellness Center,central-outreach-wellness-center,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-10-24 01:45:16.191,2024-10-24 01:45:16.191,,,
orgn_01J6WMFXWRWVJBFPKRZ01V9H8V,,Queer Food Foundation (QFF),queer-food-foundation-qff,,ftxt_01JBYPNPKQM8D3MTEB347QH1TK,f,t,2024-11-05 17:48:36.663,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-09-03 19:06:27.101,2024-11-05 17:48:44.487,,,
orgn_01HC7ZYWFKAY8K691WRHEFHB2B,,FtM Detroit,ftm-detroit,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2023-10-08 15:54:41.014,2023-10-08 15:54:41.014,,,
orgn_01HSP682RWTNC0MX10Y5RHA9HX,,Austin Galano Club,austin-galano-club,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-03-23 17:37:59.591,2024-03-23 17:37:59.591,,,
orgn_01HY77DK3R3H76SM9W7CCQ21TA,,BMORE BLXCK,bmore-blxck,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-05-19 01:28:21.373,2024-05-19 01:28:21.373,,,
orgn_01HZN0TFW0QHQ4W61PMFNV9RCB,,"Mundahl Law, PLLC",mundahl-law-pllc,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-06-05 20:18:07.878,2024-06-05 20:18:07.878,,,
orgn_01J1671M7K2TCM1DG34154GRVM,,Vive Shelter,vive-shelter,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-06-24 22:49:40.346,2024-06-24 22:49:40.346,,,
orgn_01J2BYDMJKVG9GD5ZK6CVDK3S0,,Golden Institute,golden-institute,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-07-09 14:30:05.16,2024-07-09 14:30:05.16,,,
orgn_01JB01NTYDJ0NZH7D3W41J57YP,,Hand Up Project,hand-up-project,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-10-24 19:57:22.772,2024-10-24 19:57:22.772,,,
orgn_01J3RK19GNDHDY4RY3W6450QMT,,Trans Clinique,trans-clinique,,,t,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-07-26 22:36:55.706,2024-07-30 00:32:31.54,,,
orgn_01HSP7HZPTGG4Q5EGR080B5291,,Proyecto Inmigrante,proyecto-inmigrante,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-03-23 18:00:52.708,2024-03-23 18:00:52.708,,,
orgn_01GVH3V3T2111TY4MR1HW6WS22,5e7e4bdad54f1760921a3cb6,Billy DeFrank LGBTQ+ Community Center,billy-defrank-lgbtq-community-center,billy-defrank-lgbtq-community-center,ftxt_01GW2HQZBNCRS6FVX6D657EK9F,f,t,2022-10-21 19:39:00.92,srce_01H3FR96DFKRAM07AZ8T8MXHE5,2020-03-27 18:54:18.109,2023-02-23 16:32:43.357,,,
orgn_01HC80Q0MPPNDN8W8NQ9MPPX9K,,The Ohio State University Wexner Medical Center,the-ohio-state-university-wexner-medical-center,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2023-10-08 16:07:51.705,2023-10-08 16:07:51.705,,,
orgn_01HY77TJK6FJF4A3ECAK4N06N9,,Maryland Center for Gender & Intimacy,maryland-center-for-gender-and-intimacy,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-05-19 01:35:26.834,2024-05-19 01:35:26.834,,,
orgn_01HC80WE5ZJMDTBP1Z749Y463Q,,Montefiore Medical Center - TransWellness Centers,montefiore-medical-center-transwellness-centers,,ftxt_01HFF96XZQWVN5DZQ3KGCY403F,f,t,2023-11-17 18:38:08.375,srce_01GXD88N4X2XNE3DW0G1AZJ403,2023-10-08 16:10:49.41,2023-11-17 22:26:35.414,,,
orgn_01HZN4C61S98Q8VMEGB53G1683,,The Transcend Campaign,the-transcend-campaign,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-06-05 21:20:13.423,2024-06-05 21:20:13.423,,,
orgn_01J169Q36HNVZNVZ0XMN7CW8DC,,border butterflies project,border-butterflies-project,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-06-24 23:36:20.953,2024-06-24 23:36:20.953,,,
orgn_01GVH3V3S8ZFWWNVC4V5J71PAZ,5e7e4bd9d54f1760921a3bf5,Upwardly Global,upwardly-global,upwardly-global,ftxt_01GW2HQZB4Q16S3F07FZ4YQSSK,f,t,2024-07-03 18:59:38.137,srce_01H3FR96DFKRAM07AZ8T8MXHE5,2020-03-27 18:54:17.905,2024-07-03 18:59:38.14,,,
orgn_01J2C5AF4MM52JEWWZV4H0350A,,Pride Sports League of Central Iowa,pride-sports-league-of-central-iowa,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-07-09 16:30:41.309,2024-07-09 16:30:41.309,,,
orgn_01J4058JJHM8VA3ZXKG8VQ6QHV,,Transathlete,transathlete,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-07-29 21:10:09.751,2024-07-29 21:10:09.751,,,
orgn_01HRAPTW5DQ6GVY7798HKXMMCE,,Access Health Louisiana (AHL),access-health-louisiana-ahl,,ftxt_01JB1ZMK5ASN1E5N962360X79X,f,t,2024-10-26 18:45:10.724,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-03-06 20:21:17.618,2024-10-26 18:45:15.505,,,
orgn_01GVH3V3SNKE37K5TBYA8DS79A,5e7e4bdad54f1760921a3c6f,San Francisco City Impact,san-francisco-city-impact,san-francisco-city-impact,ftxt_01GW2HQZ8KAT0E467YBBCXDGZT,f,f,2022-12-09 21:55:52.964,srce_01H3FR96DFKRAM07AZ8T8MXHE5,2020-03-27 18:54:18.037,2022-12-09 21:55:53.158,,,
orgn_01GVH3V3S410ET1ECPZGGZ8TJX,5e7e4bd9d54f1760921a3bd2,St. James Infirmary (SJI),st-james-infirmary-sji,st-james-infirmary,ftxt_01GW2HQZRC3MV3QY2N4M2ZXARY,f,f,2023-01-15 11:59:00.708,srce_01H3FR96DFKRAM07AZ8T8MXHE5,2020-03-27 18:54:17.861,2024-03-15 21:01:34.227,,,
orgn_01GVH3V3RCCBMFD55PWHR8AEC0,5e7e4bd9d54f1760921a3ad1,Larkin Street Youth Services,larkin-street-youth-services,larkin-street-youth-services,ftxt_01GW2HQZE939BBPKRP5PR3E5GQ,f,t,2022-09-30 19:43:50.562,srce_01H3FR96DFKRAM07AZ8T8MXHE5,2020-03-27 18:54:17.534,2022-10-25 11:28:34.601,,,
orgn_01GVH3V3R6MHVYTXFE1KYDZR1Q,5e7e4bd9d54f1760921a3ab6,Lyon-Martin Health Services,lyon-martin-health-services,lyon-martin-health-services,ftxt_01GW2HQZEVQ3APDVBFJNQFD0D7,f,t,2023-03-07 04:35:45.25,srce_01H3FR96DFKRAM07AZ8T8MXHE5,2020-03-27 18:54:17.398,2023-03-07 04:35:45.424,,,
orgn_01HC817A7816T43MQ8DFXB11YH,,Equitas Health,equitas-health-11yh,,ftxt_01HDQ1XE70JK51V76XC5MKG1VR,f,t,2023-10-26 22:33:09.088,srce_01GXD88N4X2XNE3DW0G1AZJ403,2023-10-08 16:16:45.802,2023-10-27 00:31:44.938,,,
orgn_01HY780WZARMRDJ5C00EFVTFWZ,,Sheppard Pratt,sheppard-pratt,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-05-19 01:38:54.062,2024-05-19 01:38:54.062,,,
orgn_01HZNAZQ27KRKRYHJVZ7AQ5AZQ,,California Advocates for Nursing Home Reform,california-advocates-for-nursing-home-reform,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-06-05 23:15:44.845,2024-06-05 23:15:44.845,,,
orgn_01J16AYHXR7CEWNNCDXXX4X7GW,,Ascencia,ascencia,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-06-24 23:57:53.985,2024-06-24 23:57:53.985,,,
orgn_01GVH3V3SHC630JFFMNKJY8KM1,5e7e4bd9d54f1760921a3c3d,Transgender Law Center (TLC),transgender-law-center-tlc-8km1,transgender-law-center-tlc,ftxt_01GW2HQZMGPWPASD45SDRE8ZJP,f,t,2022-12-07 19:29:40.141,srce_01H3FR96DFKRAM07AZ8T8MXHE5,2020-03-27 18:54:17.989,2024-07-03 19:36:26.044,,,
orgn_01GVH3V3RPFSPM92VJ94NJ1YD9,5e7e4bd9d54f1760921a3b34,North East Medical Services,north-east-medical-services,north-east-medical-services,ftxt_01GW2HQZHWWQ82JVKGH59N119M,f,t,2022-07-08 17:59:32.209,srce_01H3FR96DFKRAM07AZ8T8MXHE5,2020-03-27 18:54:17.673,2023-03-07 05:07:49.277,,,
orgn_01GVH3V3S06WAB2NRJ8KKSK49P,5e7e4bd9d54f1760921a3bba,San Francisco City Clinic,san-francisco-city-clinic,san-francisco-city-clinic,ftxt_01GW2HQZN1DB6KMM9ERC6NVWQZ,f,t,2022-12-29 18:15:38.135,srce_01H3FR96DFKRAM07AZ8T8MXHE5,2020-03-27 18:54:17.821,2022-12-29 18:15:38.506,,,
orgn_01HSPW904NB2BFM75D71FX9PVD,,Queer Northshore,queer-northshore-9pvd,,ftxt_01JAY57VDDCZV36DEJYHGD5M0E,f,t,2024-10-25 13:36:14.663,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-03-24 00:02:58.334,2024-10-25 13:36:14.67,,,
orgn_01J2C7RR1Z82AG29DX2PXMDXDV,,diverse elders coalition,diverse-elders-coalition,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-07-09 17:13:26.342,2024-07-09 17:13:26.342,,,
orgn_01GVH3V3SYFJEYC2Y8QZ28V9FQ,5e7e4bdad54f1760921a3ca4,The Trevor Project,the-trevor-project,the-trevor-project,ftxt_01GW2HQZHC0VVMAJF46TQMEG5E,f,t,2024-07-11 17:03:12.054,srce_01H3FR96DFKRAM07AZ8T8MXHE5,2020-03-27 18:54:18.086,2024-07-11 17:03:12.058,,,1005
orgn_01GVH3V3RVWFKVMDFW8X3V3M9Q,5e7e4bd9d54f1760921a3b9e,San Francisco Community Health Center,san-francisco-community-health-center,san-francisco-community-health-center,ftxt_01GW2HQZQVVWYPFFM8CJWGA9SZ,f,t,2023-01-14 19:52:22.406,srce_01H3FR96DFKRAM07AZ8T8MXHE5,2020-03-27 18:54:17.77,2023-01-14 19:53:03.176,,,
orgn_01J40683015PVXKXG7MW9K6PQ8,,World Professional Association for Transgender Health(WPATH),world-professional-association-for-transgender-healthwpath,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-07-29 21:27:22.383,2024-07-29 21:27:22.383,,,
orgn_01GVH3V3SS03A0DCF2NJG6HEC9,5e7e4bdad54f1760921a3c92,Out of the Closet,out-of-the-closet,out-of-the-closet,ftxt_01GW2HQZTRPAD49568YP17WMV6,f,t,2023-01-04 23:27:20.344,srce_01H3FR96DFKRAM07AZ8T8MXHE5,2020-03-27 18:54:18.07,2023-01-04 23:30:23.244,,,
orgn_01JB1ZX3EDBPPNQ12G238CN4AB,,Belle Reve New Orleans (NOLA),belle-reve-new-orleans-nola,,ftxt_01JB52KRSXDAMNJ39W1GBRQB96,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-10-25 14:04:52.561,2024-10-26 18:49:56.571,,,
orgn_01GVH3V3V6FWQTZR49PS3GBB5J,5e7e4bdad54f1760921a3e76,Eastmont Community Center,eastmont-community-center,eastmont-community-center-los-angeles-ca,ftxt_01GW2HQZV9BV67RHNP6SM06V5A,f,f,2022-10-21 19:41:07.943,srce_01H3FR96DFKRAM07AZ8T8MXHE5,2020-03-27 18:54:18.551,2023-02-21 21:49:54.886,,,
orgn_01GVH3V3T641TN4JKGG9XKS913,5e7e4bdad54f1760921a3ced,LGBTQ Youth Space,lgbtq-youth-space,lgbtq-youth-space,ftxt_01GW2HQZVSNT7MDHHQHXG8W5VP,f,t,2023-03-07 04:15:13.244,srce_01H3FR96DFKRAM07AZ8T8MXHE5,2020-03-27 18:54:18.155,2023-03-07 04:15:13.419,,,
orgn_01HY7884ED5XG41SG7H6C8PRPB,,Fusion Group - Sistas of the T,fusion-group-sistas-of-the-t,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-05-19 01:42:51.091,2024-05-19 01:42:51.091,,,
orgn_01HZNJY1W7A3VQWNW5AQT24Z54,,The Kids In Crisis Lighthouse Program,the-kids-in-crisis-lighthouse-program,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-06-06 01:34:38.988,2024-06-06 01:34:38.988,,,
orgn_01HC81G02X7Y5K8VFY46VYAZBM,,Children's Wisconsin - Gender Health Clinic,childrens-wisconsin-gender-health-clinic,,ftxt_01HDQ1XEM7BNRPM1Q74CA7DQDC,f,t,2023-10-26 22:33:09.511,srce_01GXD88N4X2XNE3DW0G1AZJ403,2023-10-08 16:21:30.338,2023-10-27 00:31:44.938,,,
orgn_01HC81N8K7G8QBN75SYYCR0T1C,,Children's Hospital of Philadelphia - Gender and Sexuality Program,childrens-hospital-of-philadelphia-gender-and-sexuality-program-0t1c,,ftxt_01HDQ1XFQMBRQXKY61SBZ3FVFF,f,t,2023-10-26 22:33:10.644,srce_01GXD88N4X2XNE3DW0G1AZJ403,2023-10-08 16:24:22.889,2023-10-27 00:31:44.938,,,
orgn_01HC82FHT25KAEYY24WXD2PQ2V,,GenderGP,gendergp-pq2v,,ftxt_01HFF96YNNAXGXR4V1MYJRM59V,f,t,2023-11-17 18:38:09.077,srce_01GXD88N4X2XNE3DW0G1AZJ403,2023-10-08 16:38:44.292,2023-11-17 22:26:35.414,,,
orgn_01J2C97H36W2W8GW68XWK06P3G,,lGBTQ+ VR Museum,lgbtq-vr-museum,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-07-09 17:38:59.308,2024-07-09 17:38:59.308,,,
orgn_01J2YNASCGBZB7FSDXYBQMSR6V,,GLAAD,glaad-sr6v,,ftxt_01J40JYMT8DQF2CTEY0Z69NCSM,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-07-16 20:56:48.79,2024-07-30 01:09:25.452,,,
orgn_01HSVP8ETYHS53JJKCDA6X4E0H,,Queer Keys,queer-keys-4e0h,,ftxt_01J4Q8E7JXS7FXTZ4RXRNCSDKA,f,t,2024-09-19 02:15:24.251,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-03-25 20:54:01.32,2024-09-19 02:15:35.711,,,
orgn_01GVH3V4B5AR9PNP80SQYANPT2,5e7e4bddd54f1760921a4a63,WANA Community Resource Center,wana-community-resource-center-npt2,WANA-community-resource-center,ftxt_01GW2HR2HY1NG577DXF7B3SMFJ,t,f,2022-12-23 19:08:21.64,srce_01H3FR96DFKRAM07AZ8T8MXHE5,2020-03-27 18:54:21.963,2024-10-27 00:56:51.846,,,
orgn_01J186F9J36Y64RD7775J9EWAZ,,Project Live Out Loud,project-live-out-loud,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-06-25 17:18:08.459,2024-06-25 17:18:08.459,,,
orgn_01GVH3V3TA2786KK72KB1685XA,5e7e4bdad54f1760921a3d01,United We Dream,united-we-dream-85xa,united-we-dream,ftxt_01GW2HQZXAQPQPMQRJ6B2NFC3F,f,t,2022-12-08 20:28:13.575,srce_01H3FR96DFKRAM07AZ8T8MXHE5,2020-03-27 18:54:18.174,2024-07-03 20:12:07.873,,,
orgn_01J2C9KH2BY5T5GHKGVJMSM6GK,,Center for Disability and Elder Law - Proud to Thrive Program,center-for-disability-and-elder-law-proud-to-thrive-program,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-07-09 17:45:32.504,2024-07-09 17:45:32.504,,,
orgn_01GVH3V3VH50PYC9XKTAC2Q06H,5e7e4bdad54f1760921a3ead,Northwest Immigrant Rights Project (NWIRP),northwest-immigrant-rights-project-nwirp,northwest-immigrant-rights-project-nwirp,ftxt_01GW2HQZW98V02Y9BFCVNQMJZJ,f,t,2022-11-05 00:13:37.774,srce_01H3FR96DFKRAM07AZ8T8MXHE5,2020-03-27 18:54:18.649,2022-11-05 00:13:38.206,,,
orgn_01J2C9QDPYTJQWVKM32HCS0YEY,,Center for Black Equity,center-for-black-equity,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-07-09 17:47:40.13,2024-07-09 17:47:40.13,,,
orgn_01HAQH1AQX1XYKJNXYNYNBASDR,,The Trans Resistance Network (TRN),the-trans-resistance-network-trn,,ftxt_01HAQH1AQXBE24D3JXKVMAFT9V,f,t,2024-07-30 16:09:59.517,srce_01HAQ0V94P842GWW1GBJC1FW1T,2023-09-22 18:18:55.02,2024-07-30 16:09:59.521,,,
orgn_01HC81WXHEFX4E7GMD8CVZ9J34,,University of Maryland Medical Center - Transgender Health Program,university-of-maryland-medical-center-transgender-health-program,,ftxt_01HDQ1XG4AH0QMB5M574Z8YFDA,f,t,2023-10-26 22:33:11.05,srce_01GXD88N4X2XNE3DW0G1AZJ403,2023-10-08 16:28:33.725,2023-10-27 00:31:44.938,,,
orgn_01GVH3V3W9W2FQG172YWYZ50N1,5e7e4bdad54f1760921a3f28,Haitian Women for Haitian Refugees,haitian-women-for-haitian-refugees,haitian-women-for-haitian-refugees-new-york-new-york,ftxt_01GW2HQZWTQYYKZH36VJ931H6V,f,t,2022-11-04 19:03:42.565,srce_01H3FR96DFKRAM07AZ8T8MXHE5,2020-03-27 18:54:18.775,2022-11-04 19:03:42.715,,,
orgn_01HC8211F0PXFVPF77Z4V9D2YD,,Duke Health - Gender Care Services,duke-health-gender-care-services,,ftxt_01HFF96Y03F81XRBJTYN2SP8R7,f,t,2023-11-17 18:38:08.387,srce_01GXD88N4X2XNE3DW0G1AZJ403,2023-10-08 16:30:48.803,2023-11-17 22:26:35.414,,,
orgn_01HC828R1NCJ2D9HHJK7GWRQHZ,,UCHealth Integrated Transgender Program,uchealth-integrated-transgender-program,,ftxt_01HFF96Y7D6VS2FM8BRCY188HD,f,t,2023-11-17 18:38:08.621,srce_01GXD88N4X2XNE3DW0G1AZJ403,2023-10-08 16:35:01.304,2023-11-17 22:26:35.414,,,
orgn_01HC82WD1ZM95ANBHYFB3WKAK9,,Family Health Centers of San Diego (FHCSD) - Transgender Health Services,family-health-centers-of-san-diego,,ftxt_01HQBFZYJYVF1FHZK48JBEWX8E,f,t,2024-02-23 17:25:16.51,srce_01GXD88N4X2XNE3DW0G1AZJ403,2023-10-08 16:45:45.41,2024-02-23 22:03:32.699,,,
orgn_01HSVV1D6SW5RSVR8RQYGVSA41,,potomac Family planning center,potomac-family-planning-center,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-03-25 22:17:33.154,2024-03-25 22:17:33.154,,,
orgn_01HYBXXSMPF0NAGDTQ5W972KPJ,,VA Boston Healthcare System,va-boston-healthcare-system,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-05-20 21:18:38.751,2024-05-20 21:18:38.751,,,
orgn_01HZNK6KD76C6Y0Z1ZYFS9RY9M,,StayWell Health Center,staywell-health-center,,,f,f,,srce_01GXD88N4X2XNE3DW0G1AZJ403,2024-06-06 01:39:19.083,2024-06-06 01:39:19.083,,,
orgn_01HC82Z6ZS6847W3886P0FM9WY,,Sutter Health - LGBTQI+ Care,sutter-health-lgbtqi-care,,ftxt_01JFWNFPN59PDXCXB7ETMTQRQE,f,t,2024-12-24 15:55:04.68,srce_01GXD88N4X2XNE3DW0G1AZJ403,2023-10-08 16:47:17.501,2024-12-24 15:55:11.182,,,
orgn_01GVH3V3V221FXE73CBTNCX3R2,5e7e4bdad54f1760921a3e58,LGBTQ Connection,lgbtq-connection,lgbtq-connection-napa-ca,ftxt_01GW2HQZXW3CVWDF967YK6JZP2,f,t,2023-03-07 01:34:04.181,srce_01H3FR96DFKRAM07AZ8T8MXHE5,2020-03-27 18:54:18.509,2023-03-07 01:34:04.374,,,
orgn_01GVH3V3TQACG215F2RSRMHFTW,5e7e4bdad54f1760921a3d7e,St. John's Well Child and Family Center,st-johns-well-child-and-family-center,st-john-s-well-child-and-family-center,ftxt_01GW2HQZYH76H4BX66300WDM3V,f,t,2022-10-26 00:24:32.164,srce_01H3FR96DFKRAM07AZ8T8MXHE5,2020-03-27 18:54:18.316,2022-10-26 00:24:32.238,,,
orgn_01GVH3V3WD3ABJMNJN1KQ10DC4,5e7e4bdad54f1760921a3f34,The Karsh Center,the-karsh-center,the-karsh-center-los-angeles-ca,ftxt_01GW2HQZZ5CXHRQAV2PS5YPDKV,f,t,2022-10-26 22:36:55.573,srce_01H3FR96DFKRAM07AZ8T8MXHE5,2020-03-27 18:54:18.797,2022-10-26 22:36:55.827,,,
orgn_01GVH3V8QHH54BQE9A81EKX72Q,60d20a62eb60480015f22547,Youth Services Bureau of Ottawa (YSB),youth-services-bureau-of-ottawa-ysb,youth-services-bureau-of-ottawa-ysb,ftxt_01GW2HS4RGJGNCNWFPY552ZXVN,f,t,2021-10-25 22:29:11.127,srce_01H3FR96DFKRAM07AZ8T8MXHE5,2021-06-22 16:05:54.154,2023-03-19 21:24:06.024,,,
