ophn_01GVH3VN8F8AWVDJXTCMYF9ESC,5e8a3edd8e957400179de1b0,Satellite Office (East Liberty Presbyterian Church),4123396666,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-04-05 20:18:53.829,2023-04-10 22:56:08.341,ftxt_01E55ZXYR5E9YXH8WAC0G9SW3D,f,
ophn_01GVH3VN8FRG3JX8NWH9JH35PF,61080d05d6fa370015df6e1e,Emergency Response Number,4127367167,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-04-05 20:18:53.829,2023-04-10 22:56:08.341,ftxt_01E55ZXYR52WBFKQWGKW6V4EEH,f,
ophn_01GVH3VFF4QTEF8HMTANYZ5F5G,5f3de93343ae4a00175c6fc7,Fax,2023470130,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:20.504,2023-04-10 22:54:53.547,ftxt_01E4ENGNARRHD07CA8N6VB9YBX,f,
ophn_01GVH3VSB5WF9V6CFJAEPRAD3Y,60edd431f965f00015e5221e,Virginia Office,2406210194,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,t,2020-07-25 20:58:06.663,2023-05-21 03:05:38.813,ftxt_01EE3W9HE7M639BGB59WSDS9ME,f,
ophn_01GVH3VNDP93W4BJGS673SRMCV,60675f121ab9960015c17f9d,Reception Hours,4157036150,100,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-04-09 21:29:08.316,2023-04-10 22:55:43.748,ftxt_01E5GDHEEW7905FSQ1850DR3CQ,f,
ophn_01GVH3VNDPNNT693467JBC6RTG,606762311ab9960015c17fa7,HIV/PrEP Inquiries,4158153427,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-04-09 21:29:08.316,2023-04-10 22:55:43.748,ftxt_01E5GDHEEWDA56QNBQNY3FGYFK,f,
ophn_01GVH3VMH290B0SWHTREYR9TS2,5e7e4be3d54f1760921a5b3c,Main Phone ,2263361321,,t,t,f,t,ctry_01GW2HHDKAWXWYHAAESAA5HH94,,f,2020-03-27 18:54:27.475,2023-04-10 22:55:43.748,ftxt_01E4ENGW4KP1PTNMFS3SQN4N1V,f,
ophn_01GVH3VJFDH81SD9MNC6HF9A1T,5e7e4be0d54f1760921a524e,Medical Clinic,4342965525,,t,f,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:24.561,2023-04-10 22:56:08.341,ftxt_01E4ENGS9H230BB8SPE5SP0PFH,f,
ophn_01GVH3VJFDBKGDD6EHMQEY6ASQ,5e7e4be0d54f1760921a524f,Pharmacy,4342958957,,t,f,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:24.561,2023-04-10 22:56:08.341,ftxt_01E4ENGS9HC69AXAZ1N1RS0Y7D,f,
ophn_01GVH3VRQJY1TFPJF4TK9P6N2E,5f0c920e39f3b00017b38199,Office Phone,3084364357,,t,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-07-13 16:50:12.24,2023-04-10 22:57:23.238,ftxt_01ED4HAZMGVVVJRQMDKVAX81HQ,f,
ophn_01GVH3VMSZ2K315HAH4Q82Y7R6,60d4cfab417e720015cc7ec6,Columbia Global Centers,2128514001,,t,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:27.969,2023-04-10 22:57:47.439,ftxt_01E4ENGWM1RNNX5M6385BVBNZF,f,
ophn_01GVH3VKR5PAGFV5ZVXDHSJQHA,5e7e4be2d54f1760921a5831,Phoenix Children's Hospital,6029331000,,t,f,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:26.318,2023-05-24 20:14:46.574,ftxt_01E4ENGV0EFA9ND8P8AB2J92KA,f,
ophn_01GVH3VN7GR5G38SC7MR0MSA42,5e8a352c8e957400179de138,TTY (hearing-impaired individuals) ,4126321438,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-04-05 19:40:41.786,2023-05-25 19:02:21.95,ftxt_01E55XR0DT9FMB7E7AV7218661,f,
ophn_01GVH3VM48QBNG0KYWAM8AJQ71,5e7e4be2d54f1760921a59c8,Downtown Office,3053731073,,t,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:26.903,2023-04-10 22:54:28.253,ftxt_01E4ENGVJQEJ4N64DFH2H10A2R,f,
ophn_01GVH3VMZ0FK133CYB6RE0FETD,5f062201a440aa0017b34dee,Toll Free,8775008263,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:28.172,2023-04-10 22:55:18.438,ftxt_01E4ENGWTC7K09AH6TBZ5P6MEA,f,
ophn_01GVH3VMZ0BZVVQCNZV3596S6T,5f0626a3a440aa0017b34e32,Interpretation services,8445790610,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:28.172,2023-04-10 22:55:18.438,ftxt_01E4ENGWTCRJY4GPECPVN2CXMY,f,
ophn_01GVH3VMZ0HST06DBY6M15F8JV,5f5fbe24026f3f001775a830,ILAP Massachusetts Office,7742433045,,t,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:28.172,2023-04-10 22:55:18.438,ftxt_01E4ENGWTC5WXY3D6D1TJ7MP9S,f,
ophn_01GVH3VMH2842XXJ5JWTH04X35,5e7e4be3d54f1760921a5b3d,Fax,8553884437,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:27.475,2023-04-10 22:55:43.748,ftxt_01E4ENGW4K55QYQKTEM0P71KRG,f,
ophn_01GVH3VMH2XQF7ATBZMKZ3H3V2,5f08c7ba5f09a9001739ee1f,Text/Whatsapp,2267803118,,t,t,f,t,ctry_01GW2HHDKAWXWYHAAESAA5HH94,,f,2020-03-27 18:54:27.475,2023-04-10 22:55:43.748,ftxt_01E4ENGW4KDK45MM5Z7STEKCTA,f,
ophn_01GVH3VJFDC3VYGXT8HBAPNVHG,5e7e4be0d54f1760921a5250,Dental Clinic,4349726233,,t,f,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:24.561,2023-04-10 22:56:08.341,ftxt_01E4ENGS9HMPA4QEJ263ZQ300Q,f,
ophn_01GVH3VJFTYBV346WRNA33AP2W,5e7e4be0d54f1760921a5264,Toll Free ,8005662437,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:24.58,2023-04-10 22:56:33.538,ftxt_01E4ENGSA4CB9R9H44QH8ADM4R,f,
ophn_01GVH3VJFT5329HP5HMZEW4S2W,5f037b87f4d89f00170d9388,"Shane Pope, Health and Wellness Coordinator for 2SGBQ+ Men",9024254882,222,f,t,f,t,ctry_01GW2HHDKAWXWYHAAESAA5HH94,,f,2020-03-27 18:54:24.58,2023-04-10 22:56:33.538,ftxt_01E4ENGSA4QK3X5KQNT9PYVBP3,f,
ophn_01GVH3VN7GR5JYDH8ST7E4M63T,5e8a3acd8e957400179de187,Allegheny Link (Supportive Housing Referrals),8667302368,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-04-05 19:40:41.786,2023-05-25 19:02:21.95,ftxt_01E55XR0DTPCJHD1864SVTD0FM,f,
ophn_01GVH3VKR5CSF0RE2V0AYG6B76,5e7e4be2d54f1760921a5832,Crews'n Healthmobile 24-Hour Line,6029339339,,t,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:26.318,2023-04-10 22:56:59.34,ftxt_01E4ENGV0EG9T2W5WEQ7D4ZWH9,f,
ophn_01GVH3VSB5HWJR19TBB5J0M0C6,60f067dbaf95cc0015fca116,"Sophie, Office Assistant",3479061252,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-07-25 20:58:06.663,2023-05-21 03:05:38.813,ftxt_01EE3W9HE7W1YYRD160SXQ7BRQ,t,
ophn_01GVH3VN7GR7SQJQYQPB6RRA0F,5e8a35cf8e957400179de14f,The Goodwill Welcome Center,8774993526,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-04-05 19:40:41.786,2023-04-10 22:57:23.238,ftxt_01E55XR0DTHHSYCWZR4W4R0AZ5,f,
ophn_01GVH3VSB55V1CCT9N6GV2T18R,6298dfe6533d5b003ec8b573,D.C. OFFICE,2028160416,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,t,2020-07-25 20:58:06.663,2023-05-21 03:05:38.813,ftxt_01EE3W9HE7ABQ13Q2XNXN5QJJC,f,
ophn_01GVH3VSEPX39EB7CPW9K43E5N,5f220628c2123800177bd0db,Grand Rapids Office Phone,6168274080,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,t,2020-07-26 15:17:58.662,2023-05-21 03:05:58.168,ftxt_01EE5V7ER689ZGM8CPQCWAHJF3,f,
ophn_01GVH3VJ3F6HRD12YPPZR1K84C,5e7e4bdfd54f1760921a50bf,Brandon office,2047270417,,t,t,f,t,ctry_01GW2HHDKAWXWYHAAESAA5HH94,,t,2020-03-27 18:54:23.981,2023-05-21 03:17:44.889,ftxt_01E4ENGRQD8QTYXCGWSXWJYT2Q,f,
ophn_01GVH3VK6WPCCV84MP9WDH4W4F,5ee9159767416f0017b3dbb4,New Jersey Office,7323130075,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,t,2020-03-27 18:54:25.642,2023-05-21 03:20:47.137,ftxt_01E4ENGTBAQK9MA306H12Y7ERK,f,
ophn_01GVXX0WYT3W8JZC2WTJJSP51B,63e93b00ab40d20008227e3a,Main Phone/Housing Information Line,7732485200,,t,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2023-02-12 18:49:27.308,2023-04-10 22:54:28.253,ftxt_01GS3FBV0CYC3N7VZBHYYGJ9RQ,f,
ophn_01GVXX0WYT377CM64DS29Q2F9V,63e93c0349d9800008456b5f,TransLegal Program,7733477848,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2023-02-12 18:49:27.308,2023-04-10 22:54:28.253,ftxt_01GS3FBV0CNTM46F48MFZEW0VM,f,
ophn_01GVH3WFT339731W22PY9VRDKA,623f0917c1e9fc002e07d28e,Office phone,6176950877,,t,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2021-11-30 17:12:28.606,2023-04-10 22:54:28.253,ftxt_01FNRXAQNYWQCQ3EJ0B44AESAD,f,
ophn_01GVH3WFT3NZSVZ0EBAYNAY38E,623f0cd1c1e9fc002e07d290,Fax,6174235651,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2021-11-30 17:12:28.606,2023-04-10 22:54:28.253,ftxt_01FNRXAQNY2YTRTJ859ZQ4H9ZQ,f,
ophn_01GVH3WFT3MEJ75GNAW9XRN747,623f0cf9c1e9fc002e07d293,24 hr Voice Hotline,6177424911,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2021-11-30 17:12:28.606,2023-04-10 22:54:28.253,ftxt_01FNRXAQNY0ANCFT58MQA0AFAA,f,
ophn_01GVH3VJFVD89K5SQQMBX3HCJY,5f037ba5f4d89f00170d938e,"Ned MacInnis, Program Support",9024254882,224,f,t,f,t,ctry_01GW2HHDKAWXWYHAAESAA5HH94,,f,2020-03-27 18:54:24.58,2023-04-10 22:56:33.538,ftxt_01E4ENGSA4T5HMN0BNWY3KJJF6,f,
ophn_01GVH3VJA3XWBZ79GQJK5DKWFW,62b53a3797f57f00164ccdfd,Main office,4384087941,,f,t,f,t,ctry_01GW2HHDKAWXWYHAAESAA5HH94,,f,2020-03-27 18:54:24.264,2023-04-10 22:56:33.538,ftxt_01E4ENGS08S80DWWQ2ZTEVX89P,f,
ophn_01GVH3VGGQFDHEGE53V2V0BHW5,5e7e4bddd54f1760921a4a3f,Current Clients,2148029979,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:21.913,2023-04-10 22:56:33.538,ftxt_01E4ENGPPSGED5C7J3M54DF5T5,f,
ophn_01GVH3VMB8SG0QBX9WSPT30EH4,5e7e4be3d54f1760921a5a93,Tampa office,8134441114,,t,f,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:27.213,2023-04-10 22:56:08.341,ftxt_01E4ENGVWDN9CDXGPF7TFWXRQK,f,
ophn_01GVH3WFT3Y6H3R0VKQK270XX7,623f0d18c1e9fc002e07d29a,Toll free 24 hr hotline,8008321901,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2021-11-30 17:12:28.606,2023-04-10 22:54:28.253,ftxt_01FNRXAQNY706D6A7S1ZXXDBPF,f,
ophn_01GVXWZRRYK90HXNHBP44ZAG3N,62bdeab265e149001633f091,Counseling Center,2029642789,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:20.504,2023-04-10 22:54:53.547,ftxt_01E4ENGNARQZEYK265QH940M9Z,f,
ophn_01GVH3WA91ASYTHVQ36GX9W7RY,612e8dc172f2fc00151719b5,Sexually Transmitted Disease Prevention,4062473305,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2021-08-31 16:07:37.14,2023-05-21 03:55:46.137,ftxt_01FEEFEJDMXVDD3PDTYGXDYVET,t,
ophn_01GVH3VKR5XEJHBQ0BWJE9D518,6220d4fcd99d3c002ee586b5,Main number,6029335437,,t,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:26.318,2023-05-24 20:14:46.574,ftxt_01E4ENGV0E24K8GGFCG097PMDH,f,
ophn_01GVH3W61AVADBN4CR1QV8XZX1,60935c7c206ab500154a0c3a,Child Welfare Emergency Services ,3193668797,,t,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2021-05-06 02:41:34.202,2023-05-25 13:35:01.524,ftxt_01F4ZRTHZTAT77CEMYH68CB6NF,f,
ophn_01GVH3W61AYBPPZX0QN0P1N9WS,62cd7b3bb291bc001648dba0,Youth Shelter Fax,3193647800,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2021-05-06 02:41:34.202,2023-05-25 13:35:01.524,ftxt_01F4ZRTHZT6J25DE26N8G411B8,f,
ophn_01GVH3W7ZWQ2DF02PD3PQ5CSC9,60dcd25197360200157fd659,Main Office,8008507882,,t,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2021-06-30 20:03:41.62,2023-05-25 15:26:45.153,ftxt_01F9F8A8XM8CC157TBBMWA9KBK,f,
ophn_01GVH3VMJ51Z1KSYHTSA55M3SW,5e7e4be3d54f1760921a5b5c,Office Phone,4164802500,,f,t,f,,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:27.512,2023-03-19 21:24:06.024,ftxt_01E4ENGW5RNY469MBSD9GM7A1F,f,
ophn_01GVH3VGM35QETDVCXCTRBJF9H,5e7e4bded54f1760921a4ac9,General Number,8002384269,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:22.098,2023-04-10 22:54:53.547,ftxt_01E4ENGPWJA1QASCCRREEQ9RB5,f,
ophn_01GVH3VGM45WJ0S8CKRQ3Z7ETW,5fc80a7f6ddb4c0017e21732,Grand Rapids Office,6162247550,,t,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:22.098,2023-04-10 22:54:53.547,ftxt_01E4ENGPWJ2MKRFHY2Y03G5PHD,f,
ophn_01GVH3W83X9VXMAAGR1PP04B94,60df4fd40460460015607f21,Phone 4,5555364642,,f,t,f,t,ctry_01GW2HHDKAWXWYHAAESAA5HH94,,f,2021-07-02 17:28:26.464,2023-04-10 22:55:18.438,ftxt_01F9M47E30KY75DW17J9JTDMGJ,f,
ophn_01GVH3VYP877DS9TJEC9ZY5R9J,5fb2cbae70058c0017506f3f,Main Office,2053249822,,t,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-11-16 18:53:38.273,2023-04-10 22:55:18.438,ftxt_01EQ96FJ31QYFX1EX1W4H6BXR1,f,
ophn_01GVH3VNDPPAFBC9ZZ9XEPEFWZ,606773e81ab9960015c1802f,SLI Program Coordinator (Adrienne),4157036150,139,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-04-09 21:29:08.316,2023-04-10 22:55:43.748,ftxt_01E5GDHEEWV6MMARVV2N9AB070,f,
ophn_01GVH3VNK4RH59BJFWR0SG90J2,5e8fa40b1c7a170017b4b6b3,Fax,6282177504,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-04-09 21:29:08.64,2023-04-10 22:56:59.34,ftxt_01E5GDHES0EFXGNQAJ9XZ71FWE,f,
ophn_01GVH3VTFCETZB51J8TQ2GPWMQ,5f3bfae94ed0e20017e3187c,Office in Maryland,3018515310,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,t,2020-08-18 15:37:21.528,2023-05-21 03:06:57.354,ftxt_01EG13FFBRFA3BEY5TFMSGGWAP,f,
ophn_01GVH3VV0PYPH32Y3JQJS47CG9,5f443d048ca5060017147b78,Grand Rapids Office Phone ,6163017461,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,t,2020-08-24 22:03:19.607,2023-05-21 03:07:40.235,ftxt_01EGH7YGNQF58RY54DQEW2F0QD,f,
ophn_01GVH3VGDE3FVD84VE25YHYWQF,5e7e4bddd54f1760921a49bb,Cambridge/Somerville,6176032700,,f,f,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,t,2020-03-27 18:54:21.773,2023-05-21 03:13:55.805,ftxt_01E4ENGPJDFJ9EGTK6QQPA4BCH,f,
ophn_01GVH3VGDE1C67FSP8KX9WBMWW,62ae6b643302f1001691002f,Immigration Unit,6176031808,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:21.773,2023-05-21 03:13:55.805,ftxt_01E4ENGPJD3CR0Q811CNAYAHMR,t,
ophn_01GVH3VJ2CDPD3GPD9ZEH4KSR3,5e7e4bdfd54f1760921a50b5,Colorado Springs Office,7195789092,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,t,2020-03-27 18:54:23.957,2023-05-21 03:17:14.577,ftxt_01E4ENGRPNKFH4NGDFG90Z4YVW,f,
ophn_01GVH3VK3FZ25484EFAP7ADBJH,5e7e4be1d54f1760921a5582,Manhattan Office,6463636891,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,t,2020-03-27 18:54:25.534,2023-05-21 03:19:50.933,ftxt_01E4ENGT7YSHBX5XAJX20SZA0A,f,
ophn_01GVH3VK3GD9WZDFRHZAFV6KAP,5e7e4be1d54f1760921a5583,Text Line,7182495759,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,t,2020-03-27 18:54:25.534,2023-05-21 03:19:50.933,ftxt_01E4ENGT7YWX9TN6NBAY6CB0E0,f,
ophn_01GVH3VK3GHYRWV7AEZXBDK3Q3,5f84a17b0d3c1400174f81ec,White Plains Office,9147210865,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,t,2020-03-27 18:54:25.534,2023-05-21 03:19:50.933,ftxt_01E4ENGT7YD7ZBW3FZQ6BWVG38,f,
ophn_01GVH3VKQ9F6P61BJHFTGDFS2X,5e7e4be2d54f1760921a57f9,Main Office & Administration,9198333312,,t,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,t,2020-03-27 18:54:26.256,2023-05-21 03:22:12.886,ftxt_01E4ENGTYGQD9JNETRBYPYN4VS,f,
ophn_01GVH3VR8BMKE5P57SJT8Z2RX9,5effc10b8305020017c97976,Fax  ,2134654843,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,t,2020-07-01 03:12:48.954,2023-05-21 03:27:20.329,ftxt_01EC45SNST336BA7FN4J6A0ET6,f,
ophn_01GVH3VR8CBBN1TD7TPZNFJ5KJ,60c249b8be6d9800154596bb,Santa Ana Office,7147832224,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,t,2020-07-01 03:12:48.954,2023-05-21 03:27:20.329,ftxt_01EC45SNSTAGE9PGCFTYJ7YDD4,f,
ophn_01GVH3VGGQGJ2MSJYBPPBKT0JT,605fbda75253730015fe4d81,Fax,2146131640,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:21.913,2023-04-10 22:56:33.538,ftxt_01E4ENGPPSQQYDC9WHKRTM5TQ6,f,
ophn_01GVH3VGGQYY59PNETZWH1F44G,6298c590533d5b003ec8b494,New Clients,2149743793,,t,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:21.913,2023-04-10 22:56:33.538,ftxt_01E4ENGPPSJG3AKQ17QEX0D85C,f,
ophn_01GVXX0XDJ3B04NXM715GFA9EA,6408b41624d8a1000870c3b3,Outlet program for LGBTQ+ youth,6504240852,107,t,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2023-03-08 16:08:43.196,2023-04-10 22:56:33.538,ftxt_01GV0ZPRXWPXYC1N5X9ZVR5CE3,f,
ophn_01GVXX0XDJS8TA4GZ7QQRS1T9T,6408ba8392edbf0008be2bab,"Outlet Program Director, Karla Papula, AMF",6504240852,103,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2023-03-08 16:08:43.196,2023-04-10 22:56:33.538,ftxt_01GV0ZPRXWR5QB4V3936H13ANR,f,
ophn_01GVH3VP5MBJKQBK786CMH1VNC,5eb44183ca0903001722f7a1,"Edwin Harris: Immigrant Services, ESOL Program Coordinator ",7187847447,124,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-05-07 17:01:44.709,2023-04-10 22:56:33.538,ftxt_01E7R1BYW5EER5ST21QCGJD8TQ,f,
ophn_01GVH3VP5MX0ZWSJ6F0QFZNXQV,5eb441a0ca0903001722f7a4,"Sabrina Lara: Immigrant Services, Legal Assistant",7187847447,129,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-05-07 17:01:44.709,2023-04-10 22:56:33.538,ftxt_01E7R1BYW57JDFJP2N8CSAMR0H,f,
ophn_01GVH3VK2FHC8V0Z2V3KAZFCBD,5ec57c3e04d5d00017565b30,Initial Legal Phone Consultations,2126131341,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:25.495,2023-05-21 03:15:42.202,ftxt_01E4ENGT6QPSP6VVMNNTGYM635,t,
ophn_01GVH3VM8QJT2N07V68XR57ETZ,5e7e4be3d54f1760921a5a53,Education Center,5035173985,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:27.083,2023-05-24 19:56:29.727,ftxt_01E4ENGVRB9K94FVB07B9P8212,f,
ophn_01GVH3VDR6193M6RZ6DSWV4MDF,5e7e4bd9d54f1760921a3b42,Main Phone,4153919686,,t,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:17.673,2023-05-23 20:13:52.25,ftxt_01E4ENGJJ92W139CYFDPE2JBZ7,f,
ophn_01GVH3VMP27DVP8ZVJ3HMD2PFT,5e7e4be3d54f1760921a5c00,24 Hour English/Spanish Hotline,2127141141,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:27.731,2023-04-10 22:56:59.34,ftxt_01E4ENGWCKKZ6XQ711TJN30BEA,f,
ophn_01GVXX0PMSKYQJXN135ZKYS5TX,63d1bef32a03490008d7c07a,City Services Hotline Number,311,,f,t,f,t,ctry_01GW2HHDKAWXWYHAAESAA5HH94,,f,2022-09-06 20:35:34.789,2023-04-10 22:55:18.438,ftxt_01GCA87W85WZEFW9B57YRCM8MV,f,
ophn_01GVH3VDR6NAM9AW2ZKBJAFWJS,5e7e4bd9d54f1760921a3b45,Member Services Line 1,4153919686,8160,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:17.673,2023-05-23 20:13:52.25,ftxt_01E4ENGJJ953JZXXWB3HH94MN3,f,
ophn_01GVH3VM8QH9790MNB7VCMCKPS,5fba902a169a9000173f48a8,Youth Opportunity Center,9717544350,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:27.083,2023-05-24 19:56:29.727,ftxt_01E4ENGVRB12AGQ483X0EZHQX3,f,
ophn_01GVH3VMP2JKZQQHM67AH16NY1,5f3df49143ae4a00175c718e,Office,2127141184,,t,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:27.731,2023-04-10 22:56:59.34,ftxt_01E4ENGWCKDETK4WH1BHSBXWET,f,
ophn_01GVH3VMY1WEMNBWM5BQS6G80V,606b694fbb3c2d0015da3a2e,BDS East NY Office Phone,6469712722,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:28.115,2023-05-24 20:22:31.537,ftxt_01E4ENGWRKKKPRT2WP9G5G7HA1,f,
ophn_01GVH3VKY754HSN0CXVCBQFMRK,5e7e4be2d54f1760921a5913,Pro Bono Law Saskatchewan,8558337257,,t,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:26.606,2023-04-10 22:54:53.547,ftxt_01E4ENGV9EZ0C267EDXJKVM8K7,f,
ophn_01GVH3VMY15ANTSEAT9PSKT8ZW,60d2a269c3164c0015bc203a,Fax,7182540897,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:28.115,2023-05-24 20:22:31.537,ftxt_01E4ENGWRKCGMC2HAPPXQ6P8ER,f,
ophn_01GVH3WK55DTJ16Y2ZMGY5CPAH,62bf49bab5d35800160684fb,Toll-Free Talkline,8884930092,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2022-07-01 19:19:14.297,2023-04-10 22:55:18.438,ftxt_01G6XK7Y3S2KRZH4VWWY8797EY,f,
ophn_01GVH3VM8Q10N9W9C52ZDX0EEC,5e7e4be3d54f1760921a5a52,Main Office,5032244339,,t,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:27.083,2023-04-10 22:56:08.341,ftxt_01E4ENGVRBHK5BPE0EHAZX9V48,f,
ophn_01GVH3VMA0BBFS9X8BY43NJYY0,5e7e4be3d54f1760921a5a7d,Brooklyn Office,7186438000,,t,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:27.179,2023-05-24 20:02:02.968,ftxt_01E4ENGVVB705V9VC9ZDJVKNKM,f,
ophn_01GVH3VMA0CP9WS0Y4B09JSWN1,5e7e4be3d54f1760921a5a7e,Brooklyn Fax,7187970410,,f,f,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:27.179,2023-05-24 20:02:02.968,ftxt_01E4ENGVVBJJSDPKT7CG45A5K5,f,
ophn_01GVH3VM8Q3W1K2PQ7CM1HM1FW,6181958e06ed900016ed3fa9,Office Line ,5038729664,,f,t,f,t,ctry_01GW2HHDK9M26M80SG63T21SVH,,f,2020-03-27 18:54:27.083,2023-04-10 22:56:08.341,ftxt_01E4ENGVRB1EAGM9W7XAQXBP1B,f,
